Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
5.760037,S,5.760037,0.8446839,0,0.2709514,0,0,35.94751,41.44883,0,64.5425,84.50576,3.235537,-69.2167347246788,-69.2167347246175,-0.000092162603640028,963.775599635438,963.775599632459,0.00239643897790073,89.99986,89.99986,4774.699,0.0110321
5.770037,S,5.770037,0.8441046,0,0.2709327,0,0,35.94751,41.37152,0,64.5425,84.50576,3.235537,-69.1475764472108,-69.1475764471496,-0.0000920214273217898,963.084123886422,963.084123883443,0.00239551876364808,89.99986,89.99986,4784.33,0.01105606
5.780037,S,5.780037,0.843526,0,0.270914,0,0,35.94751,41.29441,0,64.5425,84.50576,3.235537,-69.0785870495734,-69.0785870495123,-0.0000918805892219013,962.393338031367,962.393338028388,0.0023945999577764,89.99986,89.99986,4793.954,0.01108001
5.790038,S,5.790038,0.842948,0,0.2708954,0,0,35.94751,41.21743,0,64.5425,84.50576,3.235537,-69.009704940299,-69.009704940238,-0.000091739954810935,961.703240997389,961.70324099441,0.0023936825582488,89.99986,89.99986,4803.571,0.01110395
5.800038,S,5.800038,0.8423703,0,0.2708767,0,0,35.94751,41.14066,0,64.5425,84.50576,3.235537,-68.9410175395352,-68.9410175394743,-0.0000915996993561029,961.013830837404,961.013830834425,0.00239276656127571,89.99986,89.99986,4813.181,0.01112788
5.810038,S,5.810038,0.8417934,0,0.2708581,0,0,35.94751,41.06401,0,64.5425,84.50576,3.235537,-68.8724493480635,-68.8724493480028,-0.0000914596665379996,960.325106359318,960.325106356339,0.00239185196463077,89.99986,89.99986,4822.784,0.01115181
5.820038,S,5.820038,0.8412169,0,0.2708395,0,0,35.94751,40.98756,0,64.5425,84.50576,3.235537,-68.8040460627795,-68.8040460627189,-0.0000913199558326104,959.63706591407,959.637065911091,0.00239093876509286,89.99986,89.99986,4832.38,0.01117572
5.830039,S,5.830039,0.840641,0,0.2708209,0,0,35.94751,40.91127,0,64.5425,84.50576,3.235537,-68.7357977495753,-68.7357977495148,-0.000091180557766032,958.949707951938,958.94970794896,0.00239002695953558,89.99986,89.99986,4841.97,0.01119963
5.840039,S,5.840039,0.8400657,0,0.2708023,0,0,35.94751,40.83515,0,64.5425,84.50576,3.235537,-68.667691494111,-68.6676914940507,-0.0000910414382322121,958.263031052346,958.263031049368,0.00238911654517361,89.99986,89.99986,4851.552,0.01122352
5.850039,S,5.850039,0.8394909,0,0.2707838,0,0,35.94751,40.75918,0,64.5425,84.50576,3.235537,-68.5997203425112,-68.599720342451,-0.0000909025489142438,957.577033864255,957.577033861277,0.00238820751970479,89.99986,89.99986,4861.128,0.01124741
5.860039,S,5.860039,0.8389165,0,0.2707652,0,0,35.94751,40.68339,0,64.5425,84.50576,3.235537,-68.5319150905098,-68.5319150904497,-0.0000907640101306997,956.891714728669,956.891714725691,0.00238729987962377,89.99986,89.99986,4870.697,0.01127128
5.870039,S,5.870039,0.8383428,0,0.2707467,0,0,35.94751,40.60776,0,64.5425,84.50576,3.235537,-68.4642469291945,-68.4642469291345,-0.0000906257328268882,956.207072274681,956.207072271703,0.00238639362231576,89.99986,89.99986,4880.259,0.01129515
5.88004,S,5.88004,0.8377696,0,0.2707282,0,0,35.94751,40.53228,0,64.5425,84.50576,3.235537,-68.3967188387974,-68.3967188387376,-0.0000904877198449802,955.523105101582,955.523105098604,0.00238548874513754,89.99986,89.99986,4889.814,0.01131901
5.89004,S,5.89004,0.8371969,0,0.2707195,0,0,35.94751,40.45844,0,64.5425,84.50576,3.235537,-68.3306590095162,-68.3306590094565,-0.0000903532813668082,954.83979852676,954.839798523782,0.00238458521234407,89.99986,89.99986,4899.362,0.01134286
5.90004,S,5.90004,0.8366247,0,0.2707162,0,0,35.94751,40.38555,0,64.5425,84.50576,3.235537,-68.2654376189235,-68.2654376188639,-0.0000902208883043706,954.157144165829,954.157144162852,0.00238368300348119,89.99986,89.99986,4908.904,0.0113667
5.91004,S,5.91004,0.8360531,0,0.270713,0,0,35.94751,40.31283,0,64.5425,84.50576,3.235537,-68.2003880883938,-68.2003880883343,-0.0000900888021964017,953.47514030019,953.475140297213,0.00238278211547936,89.99986,89.99986,4918.438,0.01139054
5.920041,S,5.920041,0.835482,0,0.2707098,0,0,35.94751,40.24028,0,64.5425,84.50576,3.235537,-68.1354667078533,-68.1354667077939,-0.0000899569936738011,952.793785648341,952.793785645364,0.00238188254556273,89.99986,89.99986,4927.966,0.01141436
5.930041,S,5.930041,0.8349113,0,0.2707065,0,0,35.94751,40.16784,0,64.5425,84.50576,3.235537,-68.0706565893188,-68.0706565892595,-0.0000898253803136096,952.113079097663,952.113079094686,0.00238098429177967,89.99986,89.99986,4937.487,0.01143817
5.940041,S,5.940041,0.8343413,0,0.2707033,0,0,35.94751,40.09558,0,64.5425,84.50576,3.235537,-68.005993495578,-68.0059934955188,-0.0000896940606444222,951.433019177908,951.433019174931,0.00238008735119327,89.99986,89.99986,4947.001,0.01146198
5.950041,S,5.950041,0.8337718,0,0.2707001,0,0,35.94751,40.02347,0,64.5425,84.50576,3.235537,-67.9414784200416,-67.9414784199826,-0.0000895630299292871,950.753604408894,950.753604405917,0.002379191720914,89.99986,89.99986,4956.509,0.01148578
5.960042,S,5.960042,0.8332027,0,0.2706969,0,0,35.94751,39.95148,0,64.5425,84.50576,3.235537,-67.877076593333,-67.8770765932741,-0.000089432183007877,950.074833658133,950.074833655156,0.00237829739910391,89.99986,89.99986,4966.01,0.01150956
5.970042,S,5.970042,0.8326341,0,0.2706937,0,0,35.94751,39.87968,0,64.5425,84.50576,3.235537,-67.8128376859904,-67.8128376859316,-0.0000893016875682815,949.396705296431,949.396705293454,0.00237740438224819,89.99986,89.99986,4975.504,0.01153334
5.980042,S,5.980042,0.8320661,0,0.2706906,0,0,35.94751,39.80799,0,64.5425,84.50576,3.235537,-67.7486971263138,-67.7486971262551,-0.0000891713550798236,948.719218340311,948.719218337334,0.00237651266871732,89.99986,89.99986,4984.991,0.01155711
5.990042,S,5.990042,0.8314986,0,0.2706874,0,0,35.94751,39.73647,0,64.5425,84.50576,3.235537,-67.6847006111987,-67.6847006111401,-0.0000890413200719311,948.042371349328,948.042371346351,0.0023756222555365,89.99986,89.99986,4994.472,0.01158087
6.000042,S,6.000042,0.8309315,0,0.2706843,0,0,35.94751,39.66512,0,64.5425,84.50576,3.235537,-67.6208570813418,-67.6208570812834,-0.000088911576860262,947.366162793629,947.366162790653,0.00237473313978777,89.99986,89.99986,5003.945,0.01160462
6.010043,S,6.010043,0.8303649,0,0.2706811,0,0,35.94751,39.59386,0,64.5425,84.50576,3.235537,-67.5571138859727,-67.5571138859144,-0.0000887820003892919,946.69059166987,946.690591666894,0.00237384531980372,89.99986,89.99986,5013.412,0.01162837
6.020043,S,6.020043,0.8297989,0,0.270678,0,0,35.94751,39.52279,0,64.5425,84.50576,3.235537,-67.493518708808,-67.4935187087498,-0.0000886527422414745,946.015656497868,946.015656494892,0.00237295879240112,89.99986,89.99986,5022.872,0.0116521
6.030043,S,6.030043,0.8292335,0,0.2706749,0,0,35.94751,39.45187,0,64.5425,84.50576,3.235537,-67.4300655893832,-67.4300655893251,-0.0000885237465207801,945.341355857047,945.341355854071,0.0023720735549557,89.99986,89.99986,5032.326,0.01167583
6.040043,S,6.040043,0.8286685,0,0.2706718,0,0,35.94751,39.38108,0,64.5425,84.50576,3.235537,-67.3667316792506,-67.3667316791926,-0.0000883949829107179,944.667688555313,944.667688552337,0.00237118960514635,89.99986,89.99986,5041.772,0.01169954
6.050044,S,6.050044,0.8281038,0,0.2706688,0,0,35.94751,39.31043,0,64.5425,84.50576,3.235537,-67.3035199586426,-67.3035199585847,-0.0000882664447795555,943.994653370771,943.994653367795,0.00237030694071828,89.99986,89.99986,5051.212,0.01172325
6.060044,S,6.060044,0.8275399,0,0.2706657,0,0,35.94751,39.23995,0,64.5425,84.50576,3.235537,-67.2404552628283,-67.2404552627705,-0.0000881382060237391,943.322248833173,943.322248830197,0.00236942555867774,89.99986,89.99986,5060.646,0.01174695
6.070044,S,6.070044,0.8269764,0,0.2706627,0,0,35.94751,39.1696,0,64.5425,84.50576,3.235537,-67.1775157367708,-67.1775157367131,-0.0000880101861150903,942.650473690821,942.650473687845,0.00236854545683626,89.99986,89.99986,5070.072,0.01177064
6.080044,S,6.080044,0.8264134,0,0.2706596,0,0,35.94751,39.09941,0,64.5425,84.50576,3.235537,-67.114710321167,-67.1147103211095,-0.0000878824551604938,941.97932660261,941.979326599635,0.0023676666323043,89.99986,89.99986,5079.492,0.01179432
6.090044,S,6.090044,0.8258509,0,0.2706566,0,0,35.94751,39.02935,0,64.5425,84.50576,3.235537,-67.0520310687308,-67.0520310686734,-0.0000877549582113102,941.308806306912,941.308806303936,0.0023667890827418,89.99986,89.99986,5088.905,0.01181799
6.100045,S,6.100045,0.8252888,0,0.2706536,0,0,35.94751,38.95943,0,64.5425,84.50576,3.235537,-66.9894740058192,-66.9894740057619,-0.0000876276791619037,940.638911581827,940.638911578852,0.00236591280596977,89.99986,89.99986,5098.311,0.01184165
6.110045,S,6.110045,0.8247274,0,0.2706506,0,0,35.94751,38.88968,0,64.5425,84.50576,3.235537,-66.9270590006475,-66.9270590005903,-0.0000875006795926462,939.969641006781,939.969641003806,0.0023650377991934,89.99986,89.99986,5107.711,0.01186531
6.120045,S,6.120045,0.8241664,0,0.2706476,0,0,35.94751,38.82008,0,64.5425,84.50576,3.235537,-66.8647781059295,-66.8647781058724,-0.0000873739718196121,939.300993240668,939.300993237693,0.00236416405949473,89.99986,89.99986,5117.104,0.01188896
6.130045,S,6.130045,0.8236058,0,0.2706446,0,0,35.94751,38.75058,0,64.5425,84.50576,3.235537,-66.8026005259314,-66.8026005258744,-0.000087247416576422,938.632967250341,938.632967247366,0.00236329158534847,89.99986,89.99986,5126.49,0.01191259
6.140046,S,6.140046,0.8230457,0,0.2706417,0,0,35.94751,38.68125,0,64.5425,84.50576,3.235537,-66.74057394437,-66.7405739443132,-0.0000871211635507489,937.965561525815,937.96556152284,0.00236242037373244,89.99986,89.99986,5135.87,0.01193622
6.150046,S,6.150046,0.8224862,0,0.2706387,0,0,35.94751,38.61207,0,64.5425,84.50576,3.235537,-66.6786784930302,-66.6786784929735,-0.0000869951701100277,937.298774755789,937.298774752814,0.00236155042205078,89.99986,89.99986,5145.243,0.01195984
6.160046,S,6.160046,0.8219272,0,0.2706358,0,0,35.94751,38.543,0,64.5425,84.50576,3.235537,-66.6168774157134,-66.6168774156568,-0.000086869364252593,936.632605996523,936.632605993548,0.00236068172842767,89.99986,89.99986,5154.609,0.01198345
6.170046,S,6.170046,0.8213686,0,0.2706329,0,0,35.94751,38.47409,0,64.5425,84.50576,3.235537,-66.5552183961365,-66.55521839608,-0.0000867438246118426,935.967053827439,935.967053824464,0.00235981429020094,89.99986,89.99986,5163.969,0.01200705
6.180047,S,6.180047,0.8208105,0,0.27063,0,0,35.94751,38.40533,0,64.5425,84.50576,3.235537,-66.4936964672456,-66.4936964671892,-0.0000866185597142894,935.302116877629,935.302116874654,0.00235894810462316,89.99986,89.99986,5173.322,0.01203065
6.190047,S,6.190047,0.820253,0,0.2706271,0,0,35.94751,38.33671,0,64.5425,84.50576,3.235537,-66.432301694933,-66.4323016948767,-0.0000864935212430265,934.637793875529,934.637793872554,0.00235808316943006,89.99986,89.99986,5182.668,0.01205423
6.200047,S,6.200047,0.8196958,0,0.2706242,0,0,35.94751,38.26822,0,64.5425,84.50576,3.235537,-66.371016197805,-66.3710161977488,-0.000086368687408076,933.974083728386,933.974083725412,0.00235721948257528,89.99986,89.99986,5192.008,0.01207781
6.210047,S,6.210047,0.8191392,0,0.2706214,0,0,35.94751,38.19987,0,64.5425,84.50576,3.235537,-66.3098747452385,-66.3098747451824,-0.0000862441633697653,933.310984995756,933.310984992782,0.00235635704096086,89.99986,89.99986,5201.341,0.01210138
6.220047,S,6.220047,0.8185831,0,0.2706185,0,0,35.94751,38.13166,0,64.5425,84.50576,3.235537,-66.2488415744457,-66.2488415743897,-0.000086119829756912,932.64849659482,932.648496591846,0.00235549584268254,89.99986,89.99986,5210.668,0.01212494
6.230048,S,6.230048,0.8180274,0,0.2706156,0,0,35.94751,38.06361,0,64.5425,84.50576,3.235537,-66.1879594020897,-66.1879594020338,-0.0000859957888876723,931.986617015594,931.98661701262,0.00235463588481288,89.99986,89.99986,5219.988,0.01214849
6.240048,S,6.240048,0.8174723,0,0.2706128,0,0,35.94751,37.99569,0,64.5425,84.50576,3.235537,-66.1271805444536,-66.1271805443978,-0.0000858719450756225,931.32534522493,931.325345221956,0.00235377716538132,89.99986,89.99986,5229.301,0.01217203
6.250048,S,6.250048,0.8169175,0,0.27061,0,0,35.94751,37.92789,0,64.5425,84.50576,3.235537,-66.0665208961096,-66.066520896054,-0.0000857483305320338,930.664680030736,930.664680027762,0.00235291968209517,89.99986,89.99986,5238.608,0.01219556
6.260048,S,6.260048,0.8163633,0,0.2706072,0,0,35.94751,37.86026,0,64.5425,84.50576,3.235537,-66.0059983384518,-66.0059983383963,-0.0000856249935738134,930.004620062106,930.004620059132,0.00235206343217857,89.99986,89.99986,5247.908,0.01221909
6.270049,S,6.270049,0.8158096,0,0.2706044,0,0,35.94751,37.79274,0,64.5425,84.50576,3.235537,-65.9455969769078,-65.9455969768524,-0.0000855018726205896,929.345164107078,929.345164104104,0.00235120841347148,89.99986,89.99986,5257.201,0.0122426
6.280049,S,6.280049,0.8152564,0,0.2706016,0,0,35.94751,37.72536,0,64.5425,84.50576,3.235537,-65.8853029037267,-65.8853029036714,-0.0000853789525141169,928.686311092768,928.686311089794,0.00235035462396542,89.99986,89.99986,5266.488,0.01226611
6.290049,S,6.290049,0.8147036,0,0.2705988,0,0,35.94751,37.65813,0,64.5425,84.50576,3.235537,-65.8251548619286,-65.8251548618734,-0.0000852563166247448,928.028059558862,928.028059555888,0.00234950206081823,89.99986,89.99986,5275.768,0.01228961
6.300049,S,6.300049,0.8141513,0,0.2705961,0,0,35.94751,37.59103,0,64.5425,84.50576,3.235537,-65.7651141084935,-65.7651141084384,-0.0000851339062142726,927.370408432477,927.370408429503,0.00234865072177512,89.99986,89.99986,5285.042,0.0123131
6.31005,S,6.31005,0.8135995,0,0.2705933,0,0,35.94751,37.52407,0,64.5425,84.50576,3.235537,-65.705203491869,-65.705203491814,-0.000085011731703994,926.713356412245,926.713356409271,0.00234780060447708,89.99986,89.99986,5294.309,0.01233658
6.32005,S,6.32005,0.8130481,0,0.2705906,0,0,35.94751,37.45725,0,64.5425,84.50576,3.235537,-65.6454091043045,-65.6454091042496,-0.0000848897911991282,926.056902335875,926.056902332901,0.00234695170658406,89.99986,89.99986,5303.57,0.01236006
6.33005,S,6.33005,0.8124972,0,0.2705879,0,0,35.94751,37.39057,0,64.5425,84.50576,3.235537,-65.5857508140152,-65.5857508139604,-0.0000847681225952887,925.401044842395,925.401044839421,0.00234610402537705,89.99986,89.99986,5312.824,0.01238352
6.34005,S,6.34005,0.8119469,0,0.2705851,0,0,35.94751,37.324,0,64.5425,84.50576,3.235537,-65.526186897749,-65.5261868976943,-0.0000846465960999995,924.745782988064,924.74578298509,0.00234525755943497,89.99986,89.99986,5322.071,0.01240698
6.35005,S,6.35005,0.811397,0,0.2705825,0,0,35.94751,37.25761,0,64.5425,84.50576,3.235537,-65.4667789469734,-65.4667789469188,-0.0000845254154021828,924.091115213228,924.091115210254,0.00234441230529984,89.99986,89.99986,5331.312,0.01243043
6.360051,S,6.360051,0.8108475,0,0.2705798,0,0,35.94751,37.19133,0,64.5425,84.50576,3.235537,-65.4074842450254,-65.4074842449709,-0.0000844044241824332,923.437040385398,923.437040382424,0.00234356826107688,89.99986,89.99986,5340.546,0.01245387
6.370051,S,6.370051,0.8102984,0,0.2705771,0,0,35.94751,37.12516,0,64.5425,84.50576,3.235537,-65.3482749764035,-65.3482749763491,-0.0000842835959138213,922.783557650241,922.783557647267,0.00234272542513658,89.99986,89.99986,5349.774,0.0124773
6.380051,S,6.380051,0.80975,0,0.2705745,0,0,35.94751,37.05916,0,64.5425,84.50576,3.235537,-65.2892286271475,-65.2892286270933,-0.0000841630897579235,922.130665378563,922.130665375589,0.00234188379425781,89.99986,89.99986,5358.996,0.01250072
6.390051,S,6.390051,0.8092019,0,0.2705718,0,0,35.94751,36.99327,0,64.5425,84.50576,3.235537,-65.2302657243962,-65.230265724342,-0.000084042728552747,921.4783627359,921.478362732926,0.00234104336699107,89.99986,89.99986,5368.21,0.01252414
6.400052,S,6.400052,0.8086543,0,0.2705692,0,0,35.94751,36.92754,0,64.5425,84.50576,3.235537,-65.1714538200816,-65.1714538200276,-0.000083922693249846,920.826648212267,920.826648209293,0.00234020414007733,89.99986,89.99986,5377.419,0.01254754
6.410052,S,6.410052,0.8081071,0,0.2705666,0,0,35.94751,36.86192,0,64.5425,84.50576,3.235537,-65.1127372832009,-65.112737283147,-0.0000838028142663503,920.175520853989,920.175520851015,0.0023393661119534,89.99986,89.99986,5386.621,0.01257094
6.420052,S,6.420052,0.8075606,0,0.2705639,0,0,35.94751,36.79644,0,64.5425,84.50576,3.235537,-65.0541568435954,-65.0541568435416,-0.0000836831967625872,919.524979300094,919.52497929712,0.00233852928000448,89.99986,89.99986,5395.816,0.01259433
6.430052,S,6.430052,0.8070143,0,0.2705613,0,0,35.94751,36.73109,0,64.5425,84.50576,3.235537,-64.9956767384775,-64.9956767384238,-0.0000835637791581849,918.875022547238,918.875022544264,0.00233769364223158,89.99986,89.99986,5405.005,0.01261771
6.440053,S,6.440053,0.8064686,0,0.2705588,0,0,35.94751,36.66588,0,64.5425,84.50576,3.235537,-64.9373267701703,-64.9373267701167,-0.0000834446410339316,918.225649294051,918.225649291077,0.00233685919583989,89.99986,89.99986,5414.187,0.01264108
6.450053,S,6.450053,0.8059234,0,0.2705562,0,0,35.94751,36.60079,0,64.5425,84.50576,3.235537,-64.8790950177446,-64.8790950176911,-0.0000833256999668681,917.576858358376,917.576858355402,0.00233602593885885,89.99986,89.99986,5423.363,0.01266445
6.460053,S,6.460053,0.8053786,0,0.2705536,0,0,35.94751,36.53585,0,64.5425,84.50576,3.235537,-64.8209884350757,-64.8209884350223,-0.0000832070061686821,916.928648488514,916.92864848554,0.00233519386881576,89.99986,89.99986,5432.532,0.0126878
6.470053,S,6.470053,0.8048342,0,0.2705511,0,0,35.94751,36.47102,0,64.5425,84.50576,3.235537,-64.7629762264297,-64.7629762263764,-0.0000830884743742436,916.281018740726,916.281018737752,0.00233436298409059,89.99986,89.99986,5441.695,0.01271115
6.480053,S,6.480053,0.8042902,0,0.2705485,0,0,35.94751,36.40635,0,64.5425,84.50576,3.235537,-64.705109055756,-64.7051090557028,-0.000082970244797322,915.633967664631,915.633967661658,0.00233353328166116,89.99986,89.99986,5450.851,0.01273449
6.490054,S,6.490054,0.8037469,0,0.270546,0,0,35.94751,36.34179,0,64.5425,84.50576,3.235537,-64.6473501668561,-64.647350166803,-0.0000828522293306163,914.987494177414,914.98749417444,0.00233270475938637,89.99986,89.99986,5460.001,0.01275782
6.500054,S,6.500054,0.8032039,0,0.2705435,0,0,35.94751,36.27737,0,64.5425,84.50576,3.235537,-64.589707507016,-64.589707506963,-0.0000827344213423941,914.34159711678,914.341597113807,0.00233187741519144,89.99986,89.99986,5469.145,0.01278115
6.510054,S,6.510054,0.8026614,0,0.270541,0,0,35.94751,36.21306,0,64.5425,84.50576,3.235537,-64.5321741223605,-64.5321741223076,-0.000082616811358752,913.696275389981,913.696275387008,0.00233105124709632,89.99986,89.99986,5478.281,0.01280446
6.520054,S,6.520054,0.8021194,0,0.2705385,0,0,35.94751,36.1489,0,64.5425,84.50576,3.235537,-64.474748026068,-64.4747480260152,-0.0000824994590652811,913.051527924132,913.051527921159,0.00233022625252411,89.99986,89.99986,5487.412,0.01282777
6.530055,S,6.530055,0.8015777,0,0.270536,0,0,35.94751,36.08485,0,64.5425,84.50576,3.235537,-64.4174480929431,-64.4174480928904,-0.000082382295302487,912.407353457602,912.407353454629,0.0023294024295895,89.99986,89.99986,5496.536,0.01285106
6.540055,S,6.540055,0.8010366,0,0.2705336,0,0,35.94751,36.02095,0,64.5425,84.50576,3.235537,-64.3602763098072,-64.3602763097546,-0.0000822653958615966,911.76375070889,911.763750705917,0.00232857977564927,89.99986,89.99986,5505.653,0.01287435
6.550055,S,6.550055,0.8004959,0,0.2705311,0,0,35.94751,35.95715,0,64.5425,84.50576,3.235537,-64.3031760522468,-64.3031760521943,-0.0000821486451609888,911.120718962742,911.120718959768,0.00232775828921602,89.99986,89.99986,5514.765,0.01289764
6.560055,S,6.560055,0.7999557,0,0.2705287,0,0,35.94751,35.89351,0,64.5425,84.50576,3.235537,-64.246244674517,-64.2462446744646,-0.0000820322099413627,910.478256530358,910.478256527384,0.00232693796713494,89.99986,89.99986,5523.87,0.01292091
6.570055,S,6.570055,0.7994159,0,0.2705262,0,0,35.94751,35.82999,0,64.5425,84.50576,3.235537,-64.1894056839886,-64.1894056839363,-0.0000819159613576327,909.836362487866,909.836362484892,0.00232611880753967,89.99986,89.99986,5532.968,0.01294417
6.580056,S,6.580056,0.7988765,0,0.2705238,0,0,35.94751,35.76659,0,64.5425,84.50576,3.235537,-64.1326769620556,-64.1326769620034,-0.0000817999060415312,909.19503573258,909.195035729607,0.00232530080849754,89.99986,89.99986,5542.06,0.01296743
6.590056,S,6.590056,0.7983376,0,0.2705214,0,0,35.94751,35.7033,0,64.5425,84.50576,3.235537,-64.0760525482532,-64.0760525482011,-0.0000816840667304262,908.55427522142,908.554275218447,0.00232448396784849,89.99986,89.99986,5551.145,0.01299068
6.600056,S,6.600056,0.7977992,0,0.270519,0,0,35.94751,35.64016,0,64.5425,84.50576,3.235537,-64.0195562844399,-64.0195562843879,-0.0000815684718460277,907.914079672886,907.914079669912,0.00232366828314826,89.99986,89.99986,5560.224,0.01301392
6.610056,S,6.610056,0.7972612,0,0.2705166,0,0,35.94751,35.57714,0,64.5425,84.50576,3.235537,-63.9631683024004,-63.9631683023485,-0.0000814530768609901,907.27444800416,907.274448001186,0.00232285375239786,89.99986,89.99986,5569.297,0.01303715
6.620057,S,6.620057,0.7967236,0,0.2705142,0,0,35.94751,35.51426,0,64.5425,84.50576,3.235537,-63.9068985362424,-63.9068985361906,-0.000081337926302659,906.635379033082,906.635379030108,0.00232204037315301,89.99986,89.99986,5578.363,0.01306038
6.630057,S,6.630057,0.7961864,0,0.2705119,0,0,35.94751,35.45149,0,64.5425,84.50576,3.235537,-63.8507350650366,-63.8507350649849,-0.0000812229728015176,905.996871696704,905.99687169373,0.00232122814344315,89.99986,89.99986,5587.423,0.01308359
6.640057,S,6.640057,0.7956499,0,0.2705095,0,0,35.94751,35.38884,0,64.5425,84.50576,3.235537,-63.7946768953722,-63.7946768953206,-0.0000811082220419081,905.35892494201,905.358924939036,0.00232041706124086,89.99986,89.99986,5596.477,0.0131068
6.650057,S,6.650057,0.7951136,0,0.2705072,0,0,35.94751,35.32634,0,64.5425,84.50576,3.235537,-63.7387488625185,-63.738748862467,-0.0000809937185511762,904.721537467632,904.721537464658,0.00231960712407345,89.99986,89.99986,5605.524,0.01313
6.660058,S,6.660058,0.7945778,0,0.2705049,0,0,35.94751,35.26394,0,64.5425,84.50576,3.235537,-63.6829201707417,-63.6829201706903,-0.000080879406433292,904.084708280159,904.084708277185,0.00231879833002719,89.99986,89.99986,5614.565,0.0131532
6.670058,S,6.670058,0.7940425,0,0.2705026,0,0,35.94751,35.20169,0,64.5425,84.50576,3.235537,-63.6272166487217,-63.6272166486704,-0.0000807653482160178,903.448436127894,903.44843612492,0.00231799067656308,89.99986,89.99986,5623.6,0.01317638
6.680058,S,6.680058,0.7935076,0,0.2705002,0,0,35.94751,35.13955,0,64.5425,84.50576,3.235537,-63.5716094875462,-63.571609487495,-0.0000806514643185653,902.812720047228,902.812720044254,0.00231718416193792,89.99986,89.99986,5632.628,0.01319956
6.690058,S,6.690058,0.7929732,0,0.2704979,0,0,35.94751,35.07753,0,64.5425,84.50576,3.235537,-63.5161205422522,-63.5161205422011,-0.0000805377992682803,902.177558856003,902.177558853029,0.00231637878396324,89.99986,89.99986,5641.65,0.01322272
6.700058,S,6.700058,0.7924392,0,0.2704957,0,0,35.94751,35.01564,0,64.5425,84.50576,3.235537,-63.4607408721427,-63.4607408720917,-0.0000804243606442855,901.542951461467,901.542951458493,0.00231557454037477,89.99986,89.99986,5650.666,0.01324588
6.710059,S,6.710059,0.7919056,0,0.2704934,0,0,35.94751,34.95387,0,64.5425,84.50576,3.235537,-63.4054724640393,-63.4054724639884,-0.0000803111323409452,900.908896750999,900.908896748025,0.00231477142906931,89.99986,89.99986,5659.675,0.01326904
6.720059,S,6.720059,0.7913725,0,0.2704912,0,0,35.94751,34.89221,0,64.5425,84.50576,3.235537,-63.3503004167804,-63.3503004167296,-0.000080198090673501,900.275393760992,900.275393758018,0.0023139694481805,89.99986,89.99986,5668.678,0.01329218
6.730059,S,6.730059,0.7908397,0,0.2704889,0,0,35.94751,34.83069,0,64.5425,84.50576,3.235537,-63.2952565195107,-63.29525651946,-0.0000800852744849566,899.642441209945,899.642441206971,0.00231316859545355,89.99986,89.99986,5677.675,0.01331531
6.740059,S,6.740059,0.7903075,0,0.2704867,0,0,35.94751,34.76929,0,64.5425,84.50576,3.235537,-63.2403099764962,-63.2403099764456,-0.0000799726648275054,899.010038124316,899.010038121342,0.00231236886882315,89.99986,89.99986,5686.665,0.01333844
6.75006,S,6.75006,0.7897756,0,0.2704844,0,0,35.94751,34.70799,0,64.5425,84.50576,3.235537,-63.1854617811478,-63.1854617810973,-0.0000798602418059502,898.378183520628,898.378183517654,0.00231157026642294,89.99986,89.99986,5695.649,0.01336156
6.76006,S,6.76006,0.7892442,0,0.2704822,0,0,35.94751,34.64686,0,64.5425,84.50576,3.235537,-63.1307635908255,-63.1307635907751,-0.0000797481238440831,897.746875898831,897.746875895857,0.00231077278520232,89.99986,89.99986,5704.626,0.01338467
6.77006,S,6.77006,0.7887133,0,0.27048,0,0,35.94751,34.58582,0,64.5425,84.50576,3.235537,-63.0761468601862,-63.0761468601359,-0.0000796361375694727,897.116114444328,897.116114441354,0.00230997642384443,89.99986,89.99986,5713.598,0.01340778
6.78006,S,6.78006,0.7881827,0,0.2704779,0,0,35.94751,34.52489,0,64.5425,84.50576,3.235537,-63.021619536516,-63.0216195364658,-0.0000795243218251226,896.48589826305,896.485898260076,0.00230918118064395,89.99986,89.99986,5722.562,0.01343087
6.790061,S,6.790061,0.7876526,0,0.2704757,0,0,35.94751,34.46412,0,64.5425,84.50576,3.235537,-62.9672471849258,-62.9672471848757,-0.0000794128338778286,895.856225805276,895.856225802302,0.00230838705232292,89.99986,89.99986,5731.521,0.01345396
6.800061,S,6.800061,0.7871229,0,0.2704735,0,0,35.94751,34.40343,0,64.5425,84.50576,3.235537,-62.9129394050354,-62.9129394049854,-0.0000793014463539103,895.227096425288,895.227096422314,0.00230759403787711,89.99986,89.99986,5740.473,0.01347704
6.810061,S,6.810061,0.7865937,0,0.2704714,0,0,35.94751,34.34286,0,64.5425,84.50576,3.235537,-62.8587468607943,-62.8587468607444,-0.0000791902719928174,894.59850897073,894.598508967756,0.00230680213517488,89.99986,89.99986,5749.419,0.01350011
