Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
8.060089,S,8.060089,0.8166427,0,0.2706739,0,0,36.14094,37.68048,0,64.78146,84.50576,3.196806,-65.6645789519587,-65.6645789518486,-0.000120230766580296,929.934140988718,929.934140982734,0.00333600938103773,89.99979,89.99979,5374.469,0.01737379
8.070089,S,8.070089,0.8160918,0,0.2706712,0,0,36.14094,37.61351,0,64.78146,84.50576,3.196806,-65.6049752992616,-65.6049752991517,-0.000120058549965105,929.27809125039,929.278091244406,0.00333480879556491,89.99979,89.99979,5383.762,0.01740715
8.08009,S,8.08009,0.8155413,0,0.2706684,0,0,36.14094,37.54665,0,64.78146,84.50576,3.196806,-65.545468007409,-65.5454680072993,-0.000119886619461795,928.622636584968,928.622636578984,0.00333360992939709,89.99979,89.99979,5393.048,0.01744049
8.09009,S,8.09009,0.8149912,0,0.2706657,0,0,36.14094,37.47995,0,64.78146,84.50576,3.196806,-65.4861067469394,-65.48610674683,-0.000119715113389355,927.967775532136,927.967775526153,0.00333241277828996,89.99979,89.99979,5402.328,0.01747382
8.10009,S,8.10009,0.8144417,0,0.2706629,0,0,36.14094,37.41337,0,64.78146,84.50576,3.196806,-65.4268547616543,-65.4268547615451,-0.000119543870691429,927.313506999146,927.313506993162,0.00333121733960977,89.99979,89.99979,5411.601,0.01750714
8.11009,S,8.11009,0.8138927,0,0.2706602,0,0,36.14094,37.34694,0,64.78146,84.50576,3.196806,-65.3677339065907,-65.3677339064817,-0.000119373018318321,926.659829674691,926.659829668708,0.00333002360945327,89.99979,89.99979,5420.868,0.01754044
8.12009,S,8.12009,0.8133441,0,0.2706575,0,0,36.14094,37.28064,0,64.78146,84.50576,3.196806,-65.308729280587,-65.3087292804782,-0.000119202453951875,926.006742396484,926.006742390501,0.0033288315849404,89.99979,89.99979,5430.128,0.01757374
8.130091,S,8.130091,0.812796,0,0.2706548,0,0,36.14094,37.21449,0,64.78146,84.50576,3.196806,-65.2498607518585,-65.2498607517499,-0.000119032253383317,925.354243803551,925.354243797568,0.00332764126243317,89.99979,89.99979,5439.381,0.01760702
8.140091,S,8.140091,0.8122483,0,0.2706521,0,0,36.14094,37.14846,0,64.78146,84.50576,3.196806,-65.1910945444392,-65.1910945443309,-0.000118862348400545,924.702332872679,924.702332866696,0.00332645263897573,89.99979,89.99979,5448.628,0.01764029
8.150091,S,8.150091,0.8117011,0,0.2706495,0,0,36.14094,37.08255,0,64.78146,84.50576,3.196806,-65.1324415858476,-65.1324415857394,-0.000118692767425267,924.05100847138,924.051008465397,0.00332526571132801,89.99979,89.99979,5457.869,0.01767355
8.160091,S,8.160091,0.8111544,0,0.2706468,0,0,36.14094,37.0168,0,64.78146,84.50576,3.196806,-65.0739277047634,-65.0739277046555,-0.000118523516141826,923.400269208879,923.400269202896,0.00332408047619308,89.99979,89.99979,5467.103,0.01770679
8.170092,S,8.170092,0.8106081,0,0.2706442,0,0,36.14094,36.95115,0,64.78146,84.50576,3.196806,-65.0154883294869,-65.0154883293792,-0.000118354518758995,922.750114340117,922.750114334134,0.00332289693103194,89.99979,89.99979,5476.331,0.01774003
8.180092,S,8.180092,0.8100623,0,0.2706415,0,0,36.14094,36.88566,0,64.78146,84.50576,3.196806,-64.957209886755,-64.9572098866475,-0.000118185913595762,922.100542255769,922.100542249786,0.0033217150719224,89.99979,89.99979,5485.552,0.01777325
8.190092,S,8.190092,0.8095169,0,0.2706389,0,0,36.14094,36.82027,0,64.78146,84.50576,3.196806,-64.8990178707599,-64.8990178706526,-0.000118017594544411,921.451552091569,921.451552085586,0.00332053489600334,89.99979,89.99979,5494.766,0.01780646
8.200092,S,8.200092,0.8089721,0,0.2706363,0,0,36.14094,36.75506,0,64.78146,84.50576,3.196806,-64.8409778466123,-64.8409778465052,-0.000117849699923931,920.803142327597,920.803142321614,0.00331935639903044,89.99979,89.99979,5503.974,0.01783966
8.210093,S,8.210093,0.8084277,0,0.2706337,0,0,36.14094,36.68995,0,64.78146,84.50576,3.196806,-64.783027229434,-64.7830272293271,-0.000117682000465859,920.155312069784,920.155312063801,0.00331817957905209,89.99979,89.99979,5513.176,0.01787285
8.220093,S,8.220093,0.8078837,0,0.2706311,0,0,36.14094,36.62497,0,64.78146,84.50576,3.196806,-64.7252017820124,-64.7252017819057,-0.000117514621225721,919.508060066432,919.508060060449,0.0033170044328661,89.99979,89.99979,5522.371,0.01790603
8.230093,S,8.230093,0.8073401,0,0.2706285,0,0,36.14094,36.56015,0,64.78146,84.50576,3.196806,-64.6675144186877,-64.6675144185812,-0.000117347702417286,918.861384936701,918.861384930718,0.00331583095586816,89.99979,89.99979,5531.56,0.01793919
8.240093,S,8.240093,0.8067971,0,0.270626,0,0,36.14094,36.49544,0,64.78146,84.50576,3.196806,-64.6099224227967,-64.6099224226904,-0.000117181003403409,918.215285726915,918.215285720932,0.00331465914586032,89.99979,89.99979,5540.742,0.01797234
8.250093,S,8.250093,0.8062544,0,0.2706234,0,0,36.14094,36.43084,0,64.78146,84.50576,3.196806,-64.5524287745718,-64.5524287744658,-0.000117014499551941,917.569761453599,917.569761447616,0.00331348900089096,89.99979,89.99979,5549.917,0.01800548
8.260094,S,8.260094,0.8057123,0,0.2706209,0,0,36.14094,36.3664,0,64.78146,84.50576,3.196806,-64.4950771840868,-64.495077183981,-0.000116848505396473,916.924810696175,916.924810690192,0.00331232051586311,89.99979,89.99979,5559.087,0.01803861
8.270094,S,8.270094,0.8051707,0,0.2706184,0,0,36.14094,36.30208,0,64.78146,84.50576,3.196806,-64.4378398358402,-64.4378398357346,-0.000116682746193809,916.280432312221,916.280432306238,0.00331115368842725,89.99979,89.99979,5568.25,0.01807173
8.280094,S,8.280094,0.8046294,0,0.2706158,0,0,36.14094,36.23789,0,64.78146,84.50576,3.196806,-64.3807087825458,-64.3807087824404,-0.000116517316682981,915.636625238787,915.636625232804,0.00330998851528646,89.99979,89.99979,5577.406,0.01810483
8.290094,S,8.290094,0.8040887,0,0.2706133,0,0,36.14094,36.17383,0,64.78146,84.50576,3.196806,-64.3236899846682,-64.323689984563,-0.000116352205495306,914.993388353319,914.993388347336,0.00330882499325751,89.99979,89.99979,5586.556,0.01813793
8.300095,S,8.300095,0.8035483,0,0.2706108,0,0,36.14094,36.1099,0,64.78146,84.50576,3.196806,-64.2667913894936,-64.2667913893886,-0.000116187369050829,914.35072045379,914.350720447807,0.00330766311959297,89.99979,89.99979,5595.699,0.01817101
8.310095,S,8.310095,0.8030084,0,0.2706084,0,0,36.14094,36.0461,0,64.78146,84.50576,3.196806,-64.2100179640759,-64.2100179639711,-0.000116022898299021,913.708620288502,913.708620282519,0.00330650289063591,89.99979,89.99979,5604.836,0.01820408
8.320095,S,8.320095,0.8024689,0,0.2706059,0,0,36.14094,35.98241,0,64.78146,84.50576,3.196806,-64.1533359324489,-64.1533359323443,-0.000115858662500016,913.067086943518,913.067086937535,0.00330534430403681,89.99979,89.99979,5613.967,0.01823714
8.330095,S,8.330095,0.80193,0,0.2706034,0,0,36.14094,35.91886,0,64.78146,84.50576,3.196806,-64.0967701298817,-64.0967701297773,-0.000115694748813725,912.426119256547,912.426119250564,0.00330418735657453,89.99979,89.99979,5623.091,0.01827019
8.340096,S,8.340096,0.8013915,0,0.270601,0,0,36.14094,35.85545,0,64.78146,84.50576,3.196806,-64.0403324773037,-64.0403324771995,-0.000115531214083568,911.785715946089,911.785715940106,0.00330303204445952,89.99979,89.99979,5632.209,0.01830322
8.350096,S,8.350096,0.8008534,0,0.2705986,0,0,36.14094,35.79215,0,64.78146,84.50576,3.196806,-63.9840001262672,-63.9840001261632,-0.000115367912411434,911.145875959129,911.145875953146,0.00330187836536119,89.99979,89.99979,5641.32,0.01833625
8.360096,S,8.360096,0.8003157,0,0.2705961,0,0,36.14094,35.72897,0,64.78146,84.50576,3.196806,-63.9277780438259,-63.9277780437221,-0.000115204951799821,910.506598192981,910.506598186998,0.00330072631586894,89.99979,89.99979,5650.425,0.01836926
8.370096,S,8.370096,0.7997785,0,0.2705937,0,0,36.14094,35.66594,0,64.78146,84.50576,3.196806,-63.8716761640876,-63.871676163984,-0.000115042298142677,909.867881445617,909.867881439634,0.00329957589291323,89.99979,89.99979,5659.524,0.01840227
8.380096,S,8.380096,0.7992418,0,0.2705913,0,0,36.14094,35.60302,0,64.78146,84.50576,3.196806,-63.815674618837,-63.8156746187336,-0.000114879962808685,909.229724713693,909.22972470771,0.00329842709331082,89.99979,89.99979,5668.616,0.01843525
8.390097,S,8.390097,0.7987055,0,0.270589,0,0,36.14094,35.54021,0,64.78146,84.50576,3.196806,-63.759786322414,-63.7597863223108,-0.00011471790032311,908.592126864721,908.592126858738,0.00329727991433323,89.99979,89.99979,5677.702,0.01846823
8.400097,S,8.400097,0.7981696,0,0.2705866,0,0,36.14094,35.47755,0,64.78146,84.50576,3.196806,-63.7040112748185,-63.7040112747155,-0.000114556118265074,907.955086766213,907.95508676023,0.00329613435317618,89.99979,89.99979,5686.782,0.0185012
8.410097,S,8.410097,0.7976341,0,0.2705842,0,0,36.14094,35.41501,0,64.78146,84.50576,3.196806,-63.6483464958184,-63.6483464957156,-0.000114394701899707,907.318603315482,907.318603309499,0.00329499040618275,89.99979,89.99979,5695.855,0.01853416
8.420097,S,8.420097,0.7970991,0,0.2705819,0,0,36.14094,35.3526,0,64.78146,84.50576,3.196806,-63.5928058931643,-63.5928058930617,-0.000114233613331397,906.682675270765,906.682675264782,0.00329384807007497,89.99979,89.99979,5704.922,0.0185671
8.430098,S,8.430098,0.7965646,0,0.2705795,0,0,36.14094,35.29031,0,64.78146,84.50576,3.196806,-63.5373666184086,-63.5373666183062,-0.000114072748347206,906.047301618784,906.047301612801,0.003292707342617,89.99979,89.99979,5713.982,0.01860003
8.440098,S,8.440098,0.7960305,0,0.2705772,0,0,36.14094,35.22815,0,64.78146,84.50576,3.196806,-63.4820495331774,-63.4820495330752,-0.00011391226421393,905.412481137643,905.41248113166,0.00329156822000032,89.99979,89.99979,5723.037,0.01863296
8.450098,S,8.450098,0.7954968,0,0.2705749,0,0,36.14094,35.1661,0,64.78146,84.50576,3.196806,-63.4268188746831,-63.4268188745811,-0.000113752003664773,904.778212963074,904.778212957091,0.0032904306999891,89.99979,89.99979,5732.084,0.01866587
8.460098,S,8.460098,0.7949636,0,0.2705726,0,0,36.14094,35.10418,0,64.78146,84.50576,3.196806,-63.3717084188917,-63.3717084187899,-0.000113592000805787,904.144495893051,904.144495887068,0.00328929478000643,89.99979,89.99979,5741.126,0.01869876
8.470098,S,8.470098,0.7944307,0,0.2705703,0,0,36.14094,35.04239,0,64.78146,84.50576,3.196806,-63.3167141921603,-63.3167141920587,-0.000113432397745523,903.511328765283,903.5113287593,0.00328816045605433,89.99979,89.99979,5750.161,0.01873165
8.480099,S,8.480099,0.7938984,0,0.270568,0,0,36.14094,34.98072,0,64.78146,84.50576,3.196806,-63.2618292406134,-63.261829240512,-0.000113273099744947,902.878710487018,902.878710481035,0.0032870277250822,89.99979,89.99979,5759.19,0.01876453
8.490099,S,8.490099,0.7933664,0,0.2705657,0,0,36.14094,34.91916,0,64.78146,84.50576,3.196806,-63.207040649911,-63.2070406498098,-0.000113114055644981,902.246640094649,902.246640088665,0.00328589658455103,89.99979,89.99979,5768.212,0.01879739
8.500099,S,8.500099,0.7928349,0,0.2705635,0,0,36.14094,34.85772,0,64.78146,84.50576,3.196806,-63.1523553739286,-63.1523553738276,-0.000112955248392598,901.615116555026,901.615116549042,0.00328476703209235,89.99979,89.99979,5777.229,0.01883024
8.510099,S,8.510099,0.7923039,0,0.2705612,0,0,36.14094,34.79643,0,64.78146,84.50576,3.196806,-63.0978111622753,-63.0978111621745,-0.000112796882624112,900.984138457508,900.984138451524,0.00328363906329132,89.99979,89.99979,5786.238,0.01886309
8.5201,S,8.5201,0.7917732,0,0.270559,0,0,36.14094,34.73523,0,64.78146,84.50576,3.196806,-63.0433474168942,-63.0433474167936,-0.000112638717702378,900.353704997431,900.353704991447,0.00328251267613947,89.99979,89.99979,5795.242,0.01889592
8.5301,S,8.5301,0.791243,0,0.2705567,0,0,36.14094,34.67415,0,64.78146,84.50576,3.196806,-62.9889810257684,-62.988981025668,-0.000112480795312569,899.723815201254,899.72381519527,0.00328138786821149,89.99979,89.99979,5804.239,0.01892874
8.5401,S,8.5401,0.7907132,0,0.2705545,0,0,36.14094,34.61323,0,64.78146,84.50576,3.196806,-62.9347596726149,-62.9347596725147,-0.000112323301143191,899.094467618596,899.094467612612,0.00328026463522516,89.99979,89.99979,5813.229,0.01896155
8.5501,S,8.5501,0.7901838,0,0.2705523,0,0,36.14094,34.55239,0,64.78146,84.50576,3.196806,-62.8806187857336,-62.8806187856336,-0.000112166002136223,898.465661444795,898.465661438811,0.00327914297522887,89.99979,89.99979,5822.214,0.01899434
8.560101,S,8.560101,0.7896549,0,0.2705501,0,0,36.14094,34.49169,0,64.78146,84.50576,3.196806,-62.8265901542692,-62.8265901541693,-0.00011200900060982,897.837395557296,897.837395551312,0.00327802288524781,89.99979,89.99979,5831.193,0.01902713
8.570101,S,8.570101,0.7891265,0,0.270548,0,0,36.14094,34.4311,0,64.78146,84.50576,3.196806,-62.7726658309354,-62.7726658308357,-0.000111852298458764,897.209668913018,897.209668907034,0.00327690436228822,89.99979,89.99979,5840.165,0.0190599
8.580101,S,8.580101,0.7885984,0,0.2705458,0,0,36.14094,34.37064,0,64.78146,84.50576,3.196806,-62.7188577366615,-62.718857736562,-0.000111695899472614,896.582480349671,896.582480343687,0.00327578740331846,89.99979,89.99979,5849.131,0.01909267
8.590101,S,8.590101,0.7880707,0,0.2705437,0,0,36.14094,34.3103,0,64.78146,84.50576,3.196806,-62.6651559373398,-62.6651559372405,-0.00011153979796703,895.955828804305,895.955828798321,0.00327467200536372,89.99979,89.99979,5858.09,0.01912542
8.600101,S,8.600101,0.7875435,0,0.2705415,0,0,36.14094,34.25007,0,64.78146,84.50576,3.196806,-62.6115375845227,-62.6115375844236,-0.000111383948467275,895.329713442456,895.329713436472,0.00327355816590394,89.99979,89.99979,5867.043,0.01915816
8.610102,S,8.610102,0.7870168,0,0.2705394,0,0,36.14094,34.18997,0,64.78146,84.50576,3.196806,-62.5580533421593,-62.5580533420604,-0.000111228415395892,894.704132923019,894.704132917034,0.00327244588177484,89.99979,89.99979,5875.991,0.01919089
8.620102,S,8.620102,0.7864904,0,0.2705372,0,0,36.14094,34.12998,0,64.78146,84.50576,3.196806,-62.5046664540513,-62.5046664539526,-0.000111073200647662,894.079086272451,894.079086266466,0.00327133514979319,89.99979,89.99979,5884.932,0.01922361
8.630102,S,8.630102,0.7859645,0,0.2705351,0,0,36.14094,34.0701,0,64.78146,84.50576,3.196806,-62.4513669860909,-62.4513669859924,-0.000110918201904429,893.45457261655,893.454572610565,0.00327022596779894,89.99979,89.99979,5893.866,0.01925632
8.640102,S,8.640102,0.785439,0,0.270533,0,0,36.14094,34.01035,0,64.78146,84.50576,3.196806,-62.3981926878872,-62.3981926877889,-0.000110763523379129,892.830590703619,892.830590697634,0.00326911833258991,89.99979,89.99979,5902.794,0.01928902
8.650103,S,8.650103,0.7849137,0,0.2705309,0,0,36.14094,33.95071,0,64.78146,84.50576,3.196806,-62.3451077966528,-62.3451077965547,-0.000110609115807465,892.207139639589,892.207139633604,0.00326801224145656,89.99979,89.99979,5911.716,0.0193217
8.660103,S,8.660103,0.7843891,0,0.2705289,0,0,36.14094,33.8912,0,64.78146,84.50576,3.196806,-62.2921470817644,-62.2921470816665,-0.000110455053085883,891.584218182696,891.584218176711,0.00326690769095039,89.99979,89.99979,5920.632,0.01935438
8.670103,S,8.670103,0.7838649,0,0.2705268,0,0,36.14094,33.83181,0,64.78146,84.50576,3.196806,-62.239280740899,-62.2392807408013,-0.000110301217737981,890.961825389199,890.961825383214,0.00326580467879766,89.99979,89.99979,5929.542,0.01938704
8.680103,S,8.680103,0.783341,0,0.2705247,0,0,36.14094,33.77252,0,64.78146,84.50576,3.196806,-62.1865147345212,-62.1865147344237,-0.000110147649554154,890.339960255756,890.33996024977,0.00326470320232674,89.99979,89.99979,5938.445,0.01941969
8.690104,S,8.690104,0.7828176,0,0.2705227,0,0,36.14094,33.71336,0,64.78146,84.50576,3.196806,-62.1338589967389,-62.1338589966415,-0.000109994412956945,889.718621679678,889.718621673692,0.00326360325822176,89.99979,89.99979,5947.342,0.01945233
8.700104,S,8.700104,0.7822946,0,0.2705207,0,0,36.14094,33.6543,0,64.78146,84.50576,3.196806,-62.0812996198009,-62.0812996197037,-0.000109841447313371,889.097808697357,889.097808691371,0.00326250484377318,89.99979,89.99979,5956.233,0.01948496
8.710104,S,8.710104,0.7817719,0,0.2705186,0,0,36.14094,33.59536,0,64.78146,84.50576,3.196806,-62.0288375971183,-62.0288375970213,-0.000109688716622601,888.477520335251,888.477520329265,0.00326140795663147,89.99979,89.99979,5965.118,0.01951758
8.720104,S,8.720104,0.7812498,0,0.2705166,0,0,36.14094,33.53657,0,64.78146,84.50576,3.196806,-61.9765126651217,-61.9765126650249,-0.000109536397099236,887.857755222454,887.857755216468,0.00326031259268496,89.99979,89.99979,5973.997,0.01955019
8.730104,S,8.730104,0.780728,0,0.2705146,0,0,36.14094,33.47786,0,64.78146,84.50576,3.196806,-61.9242552850574,-61.9242552849608,-0.000109384251895694,887.238512683446,887.23851267746,0.00325921875019045,89.99979,89.99979,5982.869,0.01958279
8.740105,S,8.740105,0.7802067,0,0.2705126,0,0,36.14094,33.41925,0,64.78146,84.50576,3.196806,-61.8721051933561,-61.8721051932597,-0.000109232366277103,886.619791645344,886.619791639357,0.00325812642655209,89.99979,89.99979,5991.735,0.01961538
8.750105,S,8.750105,0.7796857,0,0.2705106,0,0,36.14094,33.36079,0,64.78146,84.50576,3.196806,-61.8200574229639,-61.8200574228677,-0.000109080762980832,886.001591084932,886.001591078946,0.00325703561894666,89.99979,89.99979,6000.595,0.01964795
8.760105,S,8.760105,0.7791651,0,0.2705087,0,0,36.14094,33.30242,0,64.78146,84.50576,3.196806,-61.7681080002378,-61.7681080001418,-0.000108929466639029,885.383910018738,885.383910012751,0.00325594632430462,89.99979,89.99979,6009.449,0.01968052
8.770105,S,8.770105,0.778645,0,0.2705067,0,0,36.14094,33.24418,0,64.78146,84.50576,3.196806,-61.7162787802148,-61.7162787801189,-0.000108778467777792,884.766747244731,884.766747238744,0.00325485853965116,89.99979,89.99979,6018.297,0.01971307
8.780106,S,8.780106,0.7781253,0,0.2705048,0,0,36.14094,33.18605,0,64.78146,84.50576,3.196806,-61.6645330066962,-61.6645330066005,-0.000108627698185017,884.150101928448,884.150101922461,0.00325377226269359,89.99979,89.99979,6027.138,0.01974561
8.790106,S,8.790106,0.777606,0,0.2705028,0,0,36.14094,33.12802,0,64.78146,84.50576,3.196806,-61.6128875676653,-61.6128875675698,-0.000108477197651096,883.533973066544,883.533973060557,0.00325268749074133,89.99979,89.99979,6035.974,0.01977815
8.800106,S,8.800106,0.7770872,0,0.2705009,0,0,36.14094,33.07013,0,64.78146,84.50576,3.196806,-61.5613613379265,-61.5613613378312,-0.000108327004071644,882.918359466926,882.918359460939,0.00325160422072483,89.99979,89.99979,6044.803,0.01981067
8.810106,S,8.810106,0.7765687,0,0.270499,0,0,36.14094,33.01232,0,64.78146,84.50576,3.196806,-61.5099155744601,-61.509915574365,-0.000108177100393635,882.303260324932,882.303260318944,0.00325052244974507,89.99979,89.99979,6053.626,0.01984318
8.820107,S,8.820107,0.7760506,0,0.2704971,0,0,36.14094,32.95466,0,64.78146,84.50576,3.196806,-61.4585969675719,-61.458596967477,-0.000108027499880534,881.688674368994,881.688674363006,0.00324944217477041,89.99979,89.99979,6062.443,0.01987568
8.830107,S,8.830107,0.7755328,0,0.2704952,0,0,36.14094,32.89707,0,64.78146,84.50576,3.196806,-61.40733796533,-61.4073379652352,-0.000107878016843834,881.074601003067,881.074600997079,0.00324836339462608,89.99979,89.99979,6071.253,0.01990817
8.840107,S,8.840107,0.7750155,0,0.2704933,0,0,36.14094,32.83961,0,64.78146,84.50576,3.196806,-61.3561961855587,-61.3561961854641,-0.000107728899499803,880.461039054926,880.461039048938,0.00324728610565516,89.99979,89.99979,6080.058,0.01994064
8.850107,S,8.850107,0.7744987,0,0.2704915,0,0,36.14094,32.78228,0,64.78146,84.50576,3.196806,-61.3051676546149,-61.3051676545205,-0.000107580096689364,879.847987392084,879.847987386096,0.00324621030471231,89.99979,89.99979,6088.856,0.01997311
8.860107,S,8.860107,0.7739822,0,0.2704896,0,0,36.14094,32.72504,0,64.78146,84.50576,3.196806,-61.2542265438188,-61.2542265437246,-0.000107431568622122,879.235445140339,879.23544513435,0.0032451359890501,89.99979,89.99979,6097.649,0.02000557
8.870108,S,8.870108,0.7734662,0,0.2704878,0,0,36.14094,32.66795,0,64.78146,84.50576,3.196806,-61.2034056357257,-61.2034056356317,-0.00010728329445549,878.623411097663,878.623411091674,0.00324406315612952,89.99979,89.99979,6106.435,0.02003801
8.880108,S,8.880108,0.7729505,0,0.2704859,0,0,36.14094,32.61092,0,64.78146,84.50576,3.196806,-61.1526572466188,-61.1526572465249,-0.000107135219240828,878.011884538867,878.011884532878,0.00324299180396106,89.99979,89.99979,6115.215,0.02007045
8.890108,S,8.890108,0.7724353,0,0.2704841,0,0,36.14094,32.55402,0,64.78146,84.50576,3.196806,-61.1020111788209,-61.1020111787272,-0.000106987502139714,877.400864440737,877.400864434748,0.00324192192896358,89.99979,89.99979,6123.989,0.02010288
8.900108,S,8.900108,0.7719204,0,0.2704823,0,0,36.14094,32.49725,0,64.78146,84.50576,3.196806,-61.0514783598506,-61.0514783597571,-0.000106840002938376,876.790349670786,876.790349664796,0.00324085352895808,89.99979,89.99979,6132.757,0.02013529
8.910109,S,8.910109,0.7714059,0,0.2704805,0,0,36.14094,32.44055,0,64.78146,84.50576,3.196806,-61.0010170664557,-61.0010170663624,-0.000106692767111552,876.180339513757,876.180339507767,0.00323978660131081,89.99979,89.99979,6141.519,0.02016769
8.920109,S,8.920109,0.7708919,0,0.2704787,0,0,36.14094,32.38401,0,64.78146,84.50576,3.196806,-60.9506878966929,-60.9506878965998,-0.000106545864766126,875.570832648414,875.570832642424,0.00323872114268696,89.99979,89.99979,6150.275,0.02020008
8.930109,S,8.930109,0.7703782,0,0.2704769,0,0,36.14094,32.32754,0,64.78146,84.50576,3.196806,-60.9004262788626,-60.9004262787696,-0.000106399102634469,874.961828399239,874.961828393249,0.0032376571516844,89.99979,89.99979,6159.024,0.02023247
8.940109,S,8.940109,0.769865,0,0.2704751,0,0,36.14094,32.27119,0,64.78146,84.50576,3.196806,-60.8502818835028,-60.85028188341,-0.00010625269861636,874.353325594006,874.353325588016,0.00323659462472199,89.99979,89.99979,6167.768,0.02026484
8.950109,S,8.950109,0.7693521,0,0.2704734,0,0,36.14094,32.21495,0,64.78146,84.50576,3.196806,-60.8002159675936,-60.800215967501,-0.000106106531445834,873.745323447922,873.745323441931,0.00323553355943125,89.99979,89.99979,6176.505,0.0202972
8.96011,S,8.96011,0.7688395,0,0.2704716,0,0,36.14094,32.1588,0,64.78146,84.50576,3.196806,-60.7502444257076,-60.7502444256152,-0.000105960601122892,873.137821017245,873.137821011254,0.00323447395344371,89.99979,89.99979,6185.237,0.02032955
8.97011,S,8.97011,0.7683275,0,0.2704698,0,0,36.14094,32.10278,0,64.78146,84.50576,3.196806,-60.7003801721845,-60.7003801720923,-0.000105815002386568,872.530817229092,872.530817223101,0.0032334158034435,89.99979,89.99979,6193.962,0.02036189
8.98011,S,8.98011,0.7678158,0,0.2704681,0,0,36.14094,32.04687,0,64.78146,84.50576,3.196806,-60.6506152597382,-60.6506152596462,-0.000105669600707433,871.924311090052,871.924311084061,0.00323235910746004,89.99979,89.99979,6202.681,0.02039422
8.99011,S,8.99011,0.7673045,0,0.2704664,0,0,36.14094,31.99109,0,64.78146,84.50576,3.196806,-60.6009765104597,-60.6009765103678,-0.000105524602616581,871.318301338495,871.318301332503,0.00323130386145746,89.99979,89.99979,6211.395,0.02042653
9.000111,S,9.000111,0.7667936,0,0.2704647,0,0,36.14094,31.93537,0,64.78146,84.50576,3.196806,-60.5513774976117,-60.55137749752,-0.000105379648105685,870.712787577054,870.712787571062,0.00323025006499996,89.99979,89.99979,6220.102,0.02045884
9.010111,S,9.010111,0.766283,0,0.270463,0,0,36.14094,31.87977,0,64.78146,84.50576,3.196806,-60.5018877599483,-60.5018877598568,-0.000105235013812722,870.107768712979,870.107768706987,0.00322919771488535,89.99979,89.99979,6228.803,0.02049114
9.020111,S,9.020111,0.765773,0,0.2704613,0,0,36.14094,31.8243,0,64.78146,84.50576,3.196806,-60.4525152447556,-60.4525152446643,-0.00010509072058028,869.503243574044,869.503243568052,0.00322814680770304,89.99979,89.99979,6237.498,0.02052343
9.030111,S,9.030111,0.7652632,0,0.2704596,0,0,36.14094,31.76893,0,64.78146,84.50576,3.196806,-60.4032430640506,-60.4032430639594,-0.0001049467153545,868.899211156907,868.899211150914,0.00322709734057295,89.99979,89.99979,6246.187,0.0205557
9.040112,S,9.040112,0.764754,0,0.270458,0,0,36.14094,31.71366,0,64.78146,84.50576,3.196806,-60.354037441867,-60.354037441776,-0.000104802895817225,868.295670795979,868.295670789986,0.0032260493116382,89.99979,89.99979,6254.87,0.02058797
9.050112,S,9.050112,0.7642449,0,0.2704563,0,0,36.14094,31.65849,0,64.78146,84.50576,3.196806,-60.3049480487433,-60.3049480486525,-0.000104659315022316,867.692621328972,867.692621322979,0.00322500271851137,89.99979,89.99979,6263.546,0.02062022
9.060112,S,9.060112,0.7637364,0,0.2704547,0,0,36.14094,31.60344,0,64.78146,84.50576,3.196806,-60.2559421021242,-60.2559421020336,-0.000104516022234068,867.090061921421,867.090061915427,0.00322395755831239,89.99979,89.99979,6272.217,0.02065247
9.070112,S,9.070112,0.7632282,0,0.270453,0,0,36.14094,31.54848,0,64.78146,84.50576,3.196806,-60.2070196020097,-60.2070196019192,-0.000104372949240378,866.487991738859,866.487991732865,0.00322291382884332,89.99979,89.99979,6280.882,0.0206847
9.080112,S,9.080112,0.7627204,0,0.2704514,0,0,36.14094,31.49363,0,64.78146,84.50576,3.196806,-60.1582063770796,-60.1582063769893,-0.000104230183201157,865.886409688536,865.886409682542,0.00322187152703461,89.99979,89.99979,6289.541,0.02071693
9.090113,S,9.090113,0.762213,0,0.2704498,0,0,36.14094,31.43891,0,64.78146,84.50576,3.196806,-60.1094994471018,-60.1094994470117,-0.000104087720326843,865.285314707501,865.285314701507,0.00322083064985461,89.99979,89.99979,6298.194,0.02074914
9.100113,S,9.100113,0.761706,0,0.2704482,0,0,36.14094,31.38427,0,64.78146,84.50576,3.196806,-60.0608620558778,-60.0608620557878,-0.000103945416614105,864.684706100369,864.684706094374,0.0032197911957117,89.99979,89.99979,6306.841,0.02078134
9.110113,S,9.110113,0.7611993,0,0.2704466,0,0,36.14094,31.32973,0,64.78146,84.50576,3.196806,-60.0123289727845,-60.0123289726947,-0.00010380340280281,864.084582824056,864.084582818061,0.00321875316170687,89.99979,89.99979,6315.481,0.02081353
9.120113,S,9.120113,0.7606931,0,0.270445,0,0,36.14094,31.27532,0,64.78146,84.50576,3.196806,-59.9638982110003,-59.9638982109107,-0.000103661705419888,863.48494385535,863.484943849355,0.00321771654467584,89.99979,89.99979,6324.116,0.02084572
