Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
11.05016,S,11.05016,0.682704,0,0.271138,0,0,37.12571,22.38007,0,65.22987,84.50576,3.124132,-51.5134991795745,-51.5134991795358,-0.0000631109178442305,767.028644577745,767.028644573677,0.00249808332442493,89.99981,89.99981,9364.64,0.02571983
11.06016,S,11.06016,0.6822637,0,0.271138,0,0,37.12571,22.34424,0,65.22987,84.50576,3.124132,-51.4824451589523,-51.4824451589137,-0.000063036279591427,766.513820137664,766.513820133595,0.00249745296164311,89.99981,89.99981,9372.305,0.02574481
11.07016,S,11.07016,0.6818237,0,0.271138,0,0,37.12571,22.30848,0,65.22987,84.50576,3.124132,-51.4514596836732,-51.4514596836347,-0.0000629617995528095,765.999305552328,765.999305548259,0.00249682334366166,89.99981,89.99981,9379.965,0.02576978
11.08016,S,11.08016,0.681384,0,0.271138,0,0,37.12571,22.27278,0,65.22987,84.50576,3.124132,-51.4205119580032,-51.4205119579648,-0.000062887409516274,765.485100444243,765.485100440173,0.00249619446958055,89.99981,89.99981,9387.62,0.02579474
11.09016,S,11.09016,0.6809444,0,0.271138,0,0,37.12571,22.23715,0,65.22987,84.50576,3.124132,-51.3896317842656,-51.3896317842272,-0.000062813151166995,764.971204137888,764.971204133817,0.00249556633808292,89.99981,89.99981,9395.27,0.0258197
11.10016,S,11.10016,0.6805051,0,0.271138,0,0,37.12571,22.20155,0,65.22987,84.50576,3.124132,-51.3587784326186,-51.3587784325803,-0.0000627389572402589,764.457616365042,764.457616360971,0.00249493894852454,89.99981,89.99981,9402.914,0.02584465
11.11016,S,11.11016,0.680066,0,0.271138,0,0,37.12571,22.16603,0,65.22987,84.50576,3.124132,-51.3279896526716,-51.3279896526334,-0.0000626648912112181,763.944336479989,763.944336475917,0.00249431229962643,89.99981,89.99981,9410.554,0.0258696
11.12016,S,11.12016,0.6796272,0,0.271138,0,0,37.12571,22.13058,0,65.22987,84.50576,3.124132,-51.2972604773708,-51.2972604773326,-0.0000625909786594116,763.431363886683,763.43136388261,0.00249368638985383,89.99981,89.99981,9418.188,0.02589454
11.13016,S,11.13016,0.6791885,0,0.2711381,0,0,37.12571,22.09516,0,65.22987,84.50576,3.124132,-51.266561104393,-51.2665611043549,-0.0000625171163192929,762.918698287098,762.918698283025,0.00249306121870461,89.99981,89.99981,9425.817,0.02591947
11.14016,S,11.14016,0.6787502,0,0.2711381,0,0,37.12571,22.05981,0,65.22987,84.50576,3.124132,-51.2359263031152,-51.2359263030771,-0.0000624433989298956,762.40633903552,762.406339031446,0.00249243678472927,89.99981,89.99981,9433.441,0.0259444
11.15016,S,11.15016,0.6783121,0,0.2711382,0,0,37.12571,22.02452,0,65.22987,84.50576,3.124132,-51.2053332250896,-51.2053332250516,-0.0000623697724899704,761.894285714716,761.894285710641,0.00249181308701831,89.99981,89.99981,9441.061,0.02596932
11.16016,S,11.16016,0.6778742,0,0.2711382,0,0,37.12571,21.9893,0,65.22987,84.50576,3.124132,-51.1748096858177,-51.1748096857798,-0.0000622962910007666,761.382537629297,761.382537625222,0.00249119012412223,89.99981,89.99981,9448.675,0.02599424
11.17016,S,11.17016,0.6774365,0,0.2711383,0,0,37.12571,21.95413,0,65.22987,84.50576,3.124132,-51.1443238961552,-51.1443238961173,-0.0000622229061453771,760.871094401768,760.871094397692,0.00249056789507468,89.99981,89.99981,9456.283,0.02601914
11.18016,S,11.18016,0.6769992,0,0.2711384,0,0,37.12571,21.91901,0,65.22987,84.50576,3.124132,-51.1138937374956,-51.1138937374578,-0.0000621496093972887,760.359955475819,760.359955471742,0.0024899463989946,89.99981,89.99981,9463.887,0.02604405
11.19016,S,11.19016,0.676562,0,0.2711385,0,0,37.12571,21.88396,0,65.22987,84.50576,3.124132,-51.0835132493744,-51.0835132493367,-0.000062076455705141,759.849120354745,759.849120350667,0.00248932563445142,89.99981,89.99981,9471.485,0.02606894
11.20016,S,11.20016,0.676125,0,0.2711385,0,0,37.12571,21.84895,0,65.22987,84.50576,3.124132,-51.0531695174518,-51.0531695174141,-0.000062003355066852,759.338588670982,759.338588666904,0.00248870560091461,89.99981,89.99981,9479.079,0.02609383
11.21016,S,11.21016,0.6756883,0,0.2711387,0,0,37.12571,21.81403,0,65.22987,84.50576,3.124132,-51.0228953242828,-51.0228953242452,-0.0000619304391696785,758.828359729145,758.828359725066,0.00248808629653676,89.99981,89.99981,9486.667,0.02611872
11.22016,S,11.22016,0.6752519,0,0.2711388,0,0,37.12571,21.77914,0,65.22987,84.50576,3.124132,-50.9926618609554,-50.9926618609179,-0.0000618575782211445,758.318433121934,758.318433117854,0.00248746772076837,89.99981,89.99981,9494.25,0.02614359
11.23016,S,11.23016,0.6748157,0,0.2711389,0,0,37.12571,21.74432,0,65.22987,84.50576,3.124132,-50.9624731011126,-50.9624731010751,-0.0000617848489598671,757.808808402314,757.808808398234,0.00248684987229258,89.99981,89.99981,9501.828,0.02616847
11.24016,S,11.24016,0.6743797,0,0.271139,0,0,37.12571,21.70955,0,65.22987,84.50576,3.124132,-50.9323379854513,-50.9323379854139,-0.0000617122239115266,757.299485033845,757.299485029764,0.00248623275006726,89.99981,89.99981,9509.401,0.02619333
11.25016,S,11.25016,0.6739439,0,0.2711391,0,0,37.12571,21.67484,0,65.22987,84.50576,3.124132,-50.9022505535068,-50.9022505534695,-0.0000616396812861453,756.790462539689,756.790462535607,0.00248561635326818,89.99981,89.99981,9516.97,0.02621819
11.26016,S,11.26016,0.6735084,0,0.2711393,0,0,37.12571,21.64019,0,65.22987,84.50576,3.124132,-50.8722276932624,-50.8722276932251,-0.0000615672902432177,756.281740274129,756.281740270046,0.00248500068037951,89.99981,89.99981,9524.532,0.02624304
11.27016,S,11.27016,0.6730731,0,0.2711394,0,0,37.12571,21.60558,0,65.22987,84.50576,3.124132,-50.8422276814655,-50.8422276814283,-0.0000614949361485132,755.773318008679,755.773318004596,0.00248438573103177,89.99981,89.99981,9532.09,0.02626789
11.28016,S,11.28016,0.6726381,0,0.2711396,0,0,37.12571,21.57104,0,65.22987,84.50576,3.124132,-50.8122872743148,-50.8122872742777,-0.0000614227175306266,755.265195147295,755.265195143211,0.00248377150387019,89.99981,89.99981,9539.643,0.02629273
11.29016,S,11.29016,0.6722032,0,0.2711398,0,0,37.12571,21.53656,0,65.22987,84.50576,3.124132,-50.7824104454533,-50.7824104454162,-0.0000613506580743164,754.757371054193,754.757371050108,0.00248315799730316,89.99981,89.99981,9547.19,0.02631757
11.30016,S,11.30016,0.6717686,0,0.2711399,0,0,37.12571,21.50214,0,65.22987,84.50576,3.124132,-50.7525713662009,-50.7525713661639,-0.0000612786791461847,754.249845351876,754.24984534779,0.0024825452105254,89.99981,89.99981,9554.733,0.0263424
11.31016,S,11.31016,0.6713342,0,0.2711401,0,0,37.12571,21.46776,0,65.22987,84.50576,3.124132,-50.7227730167901,-50.7227730167532,-0.0000612067437980085,753.742617633046,753.74261762896,0.0024819331431011,89.99981,89.99981,9562.271,0.02636722
11.32016,S,11.32016,0.6709001,0,0.2711403,0,0,37.12571,21.43345,0,65.22987,84.50576,3.124132,-50.6930372522577,-50.6930372522208,-0.0000611349931909477,753.235687271856,753.235687267769,0.00248132179318286,89.99981,89.99981,9569.803,0.02639203
11.33016,S,11.33016,0.6704662,0,0.2711405,0,0,37.12571,21.3992,0,65.22987,84.50576,3.124132,-50.6633551319068,-50.66335513187,-0.0000610633477442141,752.729053731862,752.729053727774,0.00248071115971907,89.99981,89.99981,9577.33,0.02641684
11.34016,S,11.34016,0.6700326,0,0.2711407,0,0,37.12571,21.365,0,65.22987,84.50576,3.124132,-50.6337107611651,-50.6337107611284,-0.0000609917761939268,752.222716635569,752.22271663148,0.00248010124197076,89.99981,89.99981,9584.853,0.02644165
11.35016,S,11.35016,0.6695992,0,0.2711409,0,0,37.12571,21.33086,0,65.22987,84.50576,3.124132,-50.6041130807295,-50.6041130806928,-0.0000609203041196246,751.716675516073,751.716675511984,0.00247949203894318,89.99981,89.99981,9592.37,0.02646645
11.36016,S,11.36016,0.6691659,0,0.2711411,0,0,37.12571,21.29676,0,65.22987,84.50576,3.124132,-50.5745521564923,-50.5745521564557,-0.0000608489220474043,751.210930005814,751.210930001724,0.00247888354973631,89.99981,89.99981,9599.882,0.02649124
11.37016,S,11.37016,0.6687329,0,0.2711414,0,0,37.12571,21.26273,0,65.22987,84.50576,3.124132,-50.5450627578305,-50.545062757794,-0.0000607776820837343,750.705479389535,750.705479385444,0.00247827577292906,89.99981,89.99981,9607.389,0.02651602
11.38017,S,11.38017,0.6683002,0,0.2711416,0,0,37.12571,21.22875,0,65.22987,84.50576,3.124132,-50.5156121021887,-50.5156121021522,-0.0000607065302273656,750.200323279806,750.200323275714,0.00247766870764036,89.99981,89.99981,9614.891,0.0265408
11.39017,S,11.39017,0.6678676,0,0.2711419,0,0,37.12571,21.19484,0,65.22987,84.50576,3.124132,-50.4862170775498,-50.4862170775134,-0.0000606355147952051,749.695461120316,749.695461116224,0.00247706235250596,89.99981,89.99981,9622.388,0.02656558
11.40017,S,11.40017,0.6674353,0,0.2711421,0,0,37.12571,21.16097,0,65.22987,84.50576,3.124132,-50.4568667563956,-50.4568667563592,-0.0000605645874703459,749.190892464031,749.190892459938,0.00247645670664479,89.99981,89.99981,9629.88,0.02659035
11.41017,S,11.41017,0.6670033,0,0.2711424,0,0,37.12571,21.12717,0,65.22987,84.50576,3.124132,-50.4275591519044,-50.4275591518681,-0.0000604937577266912,748.686616883785,748.686616879691,0.00247585176908104,89.99981,89.99981,9637.367,0.02661511
11.42017,S,11.42017,0.6665715,0,0.2711426,0,0,37.12571,21.09341,0,65.22987,84.50576,3.124132,-50.3983012179516,-50.3983012179154,-0.0000604230123007764,748.182633882871,748.182633878777,0.00247524753897154,89.99981,89.99981,9644.849,0.02663986
11.43017,S,11.43017,0.6661398,0,0.2711429,0,0,37.12571,21.0597,0,65.22987,84.50576,3.124132,-50.3690810336081,-50.3690810335719,-0.0000603523540347725,747.678943083795,747.6789430797,0.00247464401544468,89.99981,89.99981,9652.325,0.02666461
11.44017,S,11.44017,0.6657085,0,0.2711432,0,0,37.12571,21.02605,0,65.22987,84.50576,3.124132,-50.3399214473213,-50.3399214472852,-0.0000602818397720995,747.175543880575,747.175543876479,0.00247404119706043,89.99981,89.99981,9659.797,0.02668936
11.45017,S,11.45017,0.6652773,0,0.2711435,0,0,37.12571,20.99246,0,65.22987,84.50576,3.124132,-50.3108045776976,-50.3108045776616,-0.0000602114136167278,746.672435846045,746.672435841948,0.00247343908293772,89.99981,89.99981,9667.264,0.02671409
11.46017,S,11.46017,0.6648464,0,0.2711438,0,0,37.12571,20.95893,0,65.22987,84.50576,3.124132,-50.2817473127202,-50.2817473126842,-0.0000601411182012223,746.169618384158,746.16961838006,0.00247283767176915,89.99981,89.99981,9674.726,0.02673883
11.47017,S,11.47017,0.6644157,0,0.2711441,0,0,37.12571,20.92546,0,65.22987,84.50576,3.124132,-50.2527297841733,-50.2527297841374,-0.0000600709165773601,745.667091097549,745.667091093451,0.0024722369626168,89.99981,89.99981,9682.183,0.02676355
11.48017,S,11.48017,0.6639853,0,0.2711444,0,0,37.12571,20.89202,0,65.22987,84.50576,3.124132,-50.2237470250034,-50.2237470249676,-0.0000600007613756243,745.164853638526,745.164853634427,0.00247163695501646,89.99981,89.99981,9689.634,0.02678827
11.49017,S,11.49017,0.663555,0,0.2711447,0,0,37.12571,20.85865,0,65.22987,84.50576,3.124132,-50.194830824355,-50.1948308243192,-0.0000599307861780523,744.662905341503,744.662905337403,0.00247103764716808,89.99981,89.99981,9697.08,0.02681298
11.50017,S,11.50017,0.6631249,0,0.271145,0,0,37.12571,20.82534,0,65.22987,84.50576,3.124132,-50.1659523733158,-50.1659523732801,-0.0000598608858243168,744.161245828984,744.161245824883,0.00247043903832322,89.99981,89.99981,9704.521,0.02683769
11.51017,S,11.51017,0.6626951,0,0.2711454,0,0,37.12571,20.79208,0,65.22987,84.50576,3.124132,-50.1371275664581,-50.1371275664224,-0.0000597910915782988,743.659874564526,743.659874560425,0.0024698411274208,89.99981,89.99981,9711.958,0.02686239
11.52017,S,11.52017,0.6622655,0,0.2711457,0,0,37.12571,20.75887,0,65.22987,84.50576,3.124132,-50.1083395157988,-50.1083395157632,-0.0000597213778604594,743.15879118057,743.158791176468,0.00246924391365554,89.99981,89.99981,9719.39,0.02688709
11.53017,S,11.53017,0.6618362,0,0.2711461,0,0,37.12571,20.72572,0,65.22987,84.50576,3.124132,-50.079609082964,-50.0796090829285,-0.0000596517967772669,742.657995100935,742.657995096832,0.0024686473957011,89.99981,89.99981,9726.816,0.02691178
11.54017,S,11.54017,0.6614071,0,0.2711464,0,0,37.12571,20.69261,0,65.22987,84.50576,3.124132,-50.0509084524524,-50.0509084524169,-0.0000595822621162009,742.157486027599,742.157486023495,0.00246805157309326,89.99981,89.99981,9734.238,0.02693646
11.55017,S,11.55017,0.6609781,0,0.2711468,0,0,37.12571,20.65956,0,65.22987,84.50576,3.124132,-50.0222594793006,-50.0222594792652,-0.0000595128572476108,741.657263443988,741.657263439883,0.00246745644453409,89.99981,89.99981,9741.655,0.02696114
11.56017,S,11.56017,0.6605495,0,0.2711472,0,0,37.12571,20.62658,0,65.22987,84.50576,3.124132,-49.9936745811435,-49.9936745811082,-0.0000594435935401808,741.157326709351,741.157326705246,0.00246686200861197,89.99981,89.99981,9749.066,0.02698581
11.57017,S,11.57017,0.660121,0,0.2711475,0,0,37.12571,20.59363,0,65.22987,84.50576,3.124132,-49.9651125314341,-49.9651125313988,-0.0000593743648861931,740.657675595206,740.6576755911,0.00246626826497638,89.99981,89.99981,9756.473,0.02701047
11.58017,S,11.58017,0.6596927,0,0.2711479,0,0,37.12571,20.56074,0,65.22987,84.50576,3.124132,-49.936606609433,-49.9366066093978,-0.0000593052650772911,740.158309540275,740.158309536168,0.00246567521233886,89.99981,89.99981,9763.874,0.02703513
11.59017,S,11.59017,0.6592647,0,0.2711483,0,0,37.12571,20.52791,0,65.22987,84.50576,3.124132,-49.9081503579704,-49.9081503579352,-0.000059236255270471,739.659228047852,739.659228043744,0.0024650828497994,89.99981,89.99981,9771.271,0.02705979
11.60017,S,11.60017,0.658837,0,0.2711487,0,0,37.12571,20.49514,0,65.22987,84.50576,3.124132,-49.8797477506893,-49.8797477506542,-0.0000591673809404688,739.160430581494,739.160430577386,0.00246449117600322,89.99981,89.99981,9778.662,0.02708444
11.61017,S,11.61017,0.6584093,0,0.2711492,0,0,37.12571,20.46241,0,65.22987,84.50576,3.124132,-49.851379912785,-49.85137991275,-0.0000590985880860355,738.66191679351,738.661916789401,0.00246390019013557,89.99981,89.99981,9786.049,0.02710908
11.62017,S,11.62017,0.6579819,0,0.2711496,0,0,37.12571,20.42974,0,65.22987,84.50576,3.124132,-49.8230592618923,-49.8230592618573,-0.0000590298918654164,738.163686212029,738.163686207919,0.00246330989123011,89.99981,89.99981,9793.431,0.02713371
11.63017,S,11.63017,0.6575548,0,0.27115,0,0,37.12571,20.39713,0,65.22987,84.50576,3.124132,-49.794792255181,-49.7947922551461,-0.0000589613169107603,737.665738300609,737.665738296498,0.00246272027807418,89.99981,89.99981,9800.808,0.02715834
11.64017,S,11.64017,0.6571279,0,0.2711504,0,0,37.12571,20.36455,0,65.22987,84.50576,3.124132,-49.7665545540874,-49.7665545540526,-0.0000588927883782306,737.168072766193,737.168072762081,0.00246213135020356,89.99981,89.99981,9808.18,0.02718297
11.65017,S,11.65017,0.6567012,0,0.2711509,0,0,37.12571,20.33204,0,65.22987,84.50576,3.124132,-49.7383714905862,-49.7383714905514,-0.0000588244000594706,736.670689062406,736.670689058293,0.00246154310621611,89.99981,89.99981,9815.547,0.02720759
11.66017,S,11.66017,0.6562747,0,0.2711513,0,0,37.12571,20.29957,0,65.22987,84.50576,3.124132,-49.7102361108017,-49.710236110767,-0.0000587560790054244,736.173586712409,736.173586708296,0.00246095554543919,89.99981,89.99981,9822.908,0.0272322
11.67017,S,11.67017,0.6558484,0,0.2711518,0,0,37.12571,20.26717,0,65.22987,84.50576,3.124132,-49.6821444410912,-49.6821444410565,-0.0000586878934281961,735.676765279104,735.67676527499,0.00246036866651803,89.99981,89.99981,9830.265,0.02725681
11.68017,S,11.68017,0.6554224,0,0.2711523,0,0,37.12571,20.23481,0,65.22987,84.50576,3.124132,-49.6540994616867,-49.6540994616521,-0.0000586197950108788,735.180224295587,735.180224291472,0.00245978246858102,89.99981,89.99981,9837.616,0.02728141
11.69017,S,11.69017,0.6549966,0,0.2711527,0,0,37.12571,20.20251,0,65.22987,84.50576,3.124132,-49.6261001791775,-49.626100179143,-0.0000585517856482529,734.683963304889,734.683963300773,0.00245919695073762,89.99981,89.99981,9844.963,0.027306
11.70017,S,11.70017,0.6545709,0,0.2711532,0,0,37.12571,20.17025,0,65.22987,84.50576,3.124132,-49.5981421232153,-49.5981421231808,-0.000058483854919025,734.187981894744,734.187981890627,0.0024586121122015,89.99981,89.99981,9852.305,0.02733059
11.71017,S,11.71017,0.6541455,0,0.2711537,0,0,37.12571,20.13805,0,65.22987,84.50576,3.124132,-49.5702282740322,-49.5702282739978,-0.000058416062508786,733.692279623084,733.692279618967,0.00245802795158947,89.99981,89.99981,9859.642,0.02735517
11.72017,S,11.72017,0.6537203,0,0.2711542,0,0,37.12571,20.1059,0,65.22987,84.50576,3.124132,-49.5423631019769,-49.5423631019425,-0.0000583483515741158,733.196856003139,733.196855999021,0.00245744446808677,89.99981,89.99981,9866.974,0.02737975
11.73017,S,11.73017,0.6532953,0,0.2711547,0,0,37.12571,20.0738,0,65.22987,84.50576,3.124132,-49.514545116933,-49.5145451168987,-0.0000582807192728435,732.701710563038,732.701710558919,0.00245686166090707,89.99981,89.99981,9874.301,0.02740432
11.74017,S,11.74017,0.6528706,0,0.2711552,0,0,37.12571,20.04177,0,65.22987,84.50576,3.124132,-49.4867713386682,-49.486771338634,-0.0000582132186588279,732.206842860714,732.206842856594,0.00245627952873349,89.9998,89.9998,9881.623,0.02742889
11.75017,S,11.75017,0.6524461,0,0.2711557,0,0,37.12571,20.00978,0,65.22987,84.50576,3.124132,-49.459049714469,-49.4590497144348,-0.0000581458089942844,731.712252374626,731.712252370505,0.00245569807065654,89.9998,89.9998,9888.94,0.02745345
11.76017,S,11.76017,0.6520218,0,0.2711563,0,0,37.12571,19.97783,0,65.22987,84.50576,3.124132,-49.431358389298,-49.4313583892639,-0.0000580784864896519,731.217938801782,731.217938797661,0.00245511728580463,89.9998,89.9998,9896.253,0.027478
11.77017,S,11.77017,0.6515977,0,0.2711568,0,0,37.12571,19.94594,0,65.22987,84.50576,3.124132,-49.4037117676117,-49.4037117675776,-0.0000580112265127814,730.72390169515,730.723901691028,0.00245453717355247,89.9998,89.9998,9903.561,0.02750255
11.78017,S,11.78017,0.6511738,0,0.2711574,0,0,37.12571,19.9141,0,65.22987,84.50576,3.124132,-49.3761172999907,-49.3761172999567,-0.0000579441171709744,730.230140533188,730.230140529065,0.00245395773239371,89.9998,89.9998,9910.863,0.02752709
11.79017,S,11.79017,0.6507502,0,0.2711579,0,0,37.12571,19.88232,0,65.22987,84.50576,3.124132,-49.3485640589166,-49.3485640588827,-0.0000578770807782231,729.73665490363,729.736654899506,0.00245337896159886,89.9998,89.9998,9918.161,0.02755163
11.80017,S,11.80017,0.6503266,0,0.2711584,0,0,37.12571,19.85057,0,65.22987,84.50576,3.124132,-49.3210500575679,-49.321050057534,-0.000057810126808431,729.24344441408,729.243444409955,0.0024528008603437,89.9998,89.9998,9925.453,0.02757616
11.81017,S,11.81017,0.6499034,0,0.271159,0,0,37.12571,19.8189,0,65.22987,84.50576,3.124132,-49.2936016213298,-49.293601621296,-0.000057743305473286,728.750508408886,728.75050840476,0.00245222342730187,89.9998,89.9998,9932.74,0.02760069
11.82018,S,11.82018,0.6494803,0,0.2711596,0,0,37.12571,19.78727,0,65.22987,84.50576,3.124132,-49.2661760335396,-49.2661760335058,-0.0000576765561398064,728.257846659564,728.257846655437,0.00245164666175336,89.9998,89.9998,9940.022,0.0276252
11.83018,S,11.83018,0.6490576,0,0.2711602,0,0,37.12571,19.75568,0,65.22987,84.50576,3.124132,-49.2388011096984,-49.2388011096647,-0.0000576099043875314,727.765458659474,727.765458655346,0.00245107056272236,89.9998,89.9998,9947.3,0.02764972
11.84018,S,11.84018,0.6486349,0,0.2711608,0,0,37.12571,19.72414,0,65.22987,84.50576,3.124132,-49.2114624453502,-49.2114624453166,-0.0000575433369529962,727.27334404602,727.273344041892,0.00245049512936569,89.9998,89.9998,9954.572,0.02767423
11.85018,S,11.85018,0.6482124,0,0.2711613,0,0,37.12571,19.69267,0,65.22987,84.50576,3.124132,-49.1841818955321,-49.1841818954985,-0.0000574768784683496,726.781502238059,726.78150223393,0.00244992036059385,89.9998,89.9998,9961.84,0.02769873
11.86018,S,11.86018,0.6477903,0,0.2711619,0,0,37.12571,19.66124,0,65.22987,84.50576,3.124132,-49.1569366117962,-49.1569366117627,-0.000057410515670127,726.28993288293,726.2899328788,0.00244934625544998,89.9998,89.9998,9969.103,0.02772322
11.87018,S,11.87018,0.6473684,0,0.2711625,0,0,37.12571,19.62985,0,65.22987,84.50576,3.124132,-49.1297320579019,-49.1297320578684,-0.0000573442286631311,725.798635573334,725.798635569203,0.00244877281317617,89.9998,89.9998,9976.36,0.02774771
11.88018,S,11.88018,0.6469466,0,0.2711632,0,0,37.12571,19.59853,0,65.22987,84.50576,3.124132,-49.1025846251267,-49.1025846250933,-0.0000572780809225146,725.307609738059,725.307609733927,0.00244820003237975,89.9998,89.9998,9983.613,0.0277722
11.89018,S,11.89018,0.646525,0,0.2711638,0,0,37.12571,19.56724,0,65.22987,84.50576,3.124132,-49.0754590473885,-49.0754590473551,-0.0000572119530770951,724.816855158556,724.816855154423,0.00244762791286177,89.9998,89.9998,9990.861,0.02779668
11.90018,S,11.90018,0.6461037,0,0.2711644,0,0,37.12571,19.53602,0,65.22987,84.50576,3.124132,-49.0484020149932,-49.0484020149599,-0.0000571460052358394,724.32637114937,724.326371145236,0.00244705645282218,89.9998,89.9998,9998.104,0.02782115
11.91018,S,11.91018,0.6456825,0,0.2711651,0,0,37.12571,19.50484,0,65.22987,84.50576,3.124132,-49.0213703145725,-49.0213703145393,-0.000057080092448026,723.836157457182,723.836157453048,0.00244648565191046,89.9998,89.9998,10005.34,0.02784562
11.92018,S,11.92018,0.6452616,0,0.2711657,0,0,37.12571,19.47372,0,65.22987,84.50576,3.124132,-48.9943897748065,-48.9943897747733,-0.000057014310400079,723.346213570386,723.346213566251,0.0024459155088192,89.9998,89.9998,10012.58,0.02787008
11.93018,S,11.93018,0.6448409,0,0.2711664,0,0,37.12571,19.44262,0,65.22987,84.50576,3.124132,-48.9674380439527,-48.9674380439196,-0.0000569485520368904,722.856539200893,722.856539196757,0.00244534602331156,89.9998,89.9998,10019.8,0.02789454
11.94018,S,11.94018,0.6444204,0,0.271167,0,0,37.12571,19.4116,0,65.22987,84.50576,3.124132,-48.9405548584419,-48.9405548584088,-0.0000568829765200365,722.367133663249,722.367133659112,0.00244477719355907,89.9998,89.9998,10027.03,0.02791899
11.95018,S,11.95018,0.6440001,0,0.2711677,0,0,37.12571,19.38061,0,65.22987,84.50576,3.124132,-48.913689554325,-48.913689554292,-0.0000568174284775024,721.87799677864,721.877996774502,0.00244420901928699,89.9998,89.9998,10034.25,0.02794343
11.96018,S,11.96018,0.64358,0,0.2711684,0,0,37.12571,19.34969,0,65.22987,84.50576,3.124132,-48.8868843515595,-48.8868843515266,-0.0000567520130696152,721.389127946053,721.389127941914,0.00244364149916898,89.9998,89.9998,10041.46,0.02796787
11.97018,S,11.97018,0.6431601,0,0.2711691,0,0,37.12571,19.3188,0,65.22987,84.50576,3.124132,-48.8601149115818,-48.8601149115489,-0.0000566866658738322,720.90052680786,720.90052680372,0.00244307463252291,89.9998,89.9998,10048.67,0.02799231
11.98018,S,11.98018,0.6427404,0,0.2711698,0,0,37.12571,19.28797,0,65.22987,84.50576,3.124132,-48.8333827245078,-48.833382724475,-0.0000566214096275214,720.412192991531,720.41219298739,0.00244250841843929,89.9998,89.9998,10055.87,0.02801674
11.99018,S,11.99018,0.6423209,0,0.2711705,0,0,37.12571,19.25719,0,65.22987,84.50576,3.124132,-48.8067096453746,-48.8067096453418,-0.0000565562736997832,719.924125905988,719.924125901846,0.00244194285571493,89.9998,89.9998,10063.07,0.02804116
12.00018,S,12.00018,0.6419017,0,0.2711712,0,0,37.12571,19.22646,0,65.22987,84.50576,3.124132,-48.7800718323236,-48.7800718322909,-0.0000564912183002236,719.436325198568,719.436325194426,0.00244137794354455,89.9998,89.9998,10070.27,0.02806558
12.01018,S,12.01018,0.6414827,0,0.2711719,0,0,37.12571,19.19577,0,65.22987,84.50576,3.124132,-48.7534707754711,-48.7534707754384,-0.0000564262377445004,718.948790501712,718.948790497569,0.00244081368117972,89.9998,89.9998,10077.46,0.02808999
12.02018,S,12.02018,0.6410637,0,0.2711726,0,0,37.12571,19.16513,0,65.22987,84.50576,3.124132,-48.7269089583439,-48.7269089583113,-0.0000563613462434688,718.461521423021,718.461521418877,0.00244025006772988,89.9998,89.9998,10084.64,0.0281144
12.03018,S,12.03018,0.6406452,0,0.2711734,0,0,37.12571,19.13455,0,65.22987,84.50576,3.124132,-48.700401778809,-48.7004017787765,-0.0000562965674818871,717.97451741612,717.974517411975,0.00243968710206764,89.9998,89.9998,10091.82,0.02813879
12.04018,S,12.04018,0.6402267,0,0.2711741,0,0,37.12571,19.10401,0,65.22987,84.50576,3.124132,-48.6739308587672,-48.6739308587347,-0.0000562318720906549,717.487778118413,717.487778114267,0.0024391247833593,89.9998,89.9998,10099,0.02816319
12.05018,S,12.05018,0.6398085,0,0.2711748,0,0,37.12571,19.07351,0,65.22987,84.50576,3.124132,-48.6475001718614,-48.647500171829,-0.000056167259122382,717.001303127569,717.001303123422,0.00243856311078063,89.9998,89.9998,10106.17,0.02818757
12.06018,S,12.06018,0.6393904,0,0.2711756,0,0,37.12571,19.04308,0,65.22987,84.50576,3.124132,-48.6211161752619,-48.6211161752295,-0.0000561027664726816,716.515091976685,716.515091972537,0.00243800208312844,89.9998,89.9998,10113.33,0.02821196
12.07018,S,12.07018,0.6389726,0,0.2711764,0,0,37.12571,19.01269,0,65.22987,84.50576,3.124132,-48.5947699282714,-48.5947699282391,-0.0000560383552985501,716.029144288265,716.029144284116,0.00243744169958798,89.9998,89.9998,10120.49,0.02823633
12.08018,S,12.08018,0.638555,0,0.2711771,0,0,37.12571,18.98235,0,65.22987,84.50576,3.124132,-48.5684718617032,-48.568471861671,-0.0000559740094943517,715.543459580504,715.543459576355,0.00243688195950555,89.9998,89.9998,10127.65,0.0282607
12.09018,S,12.09018,0.6381376,0,0.2711779,0,0,37.12571,18.95205,0,65.22987,84.50576,3.124132,-48.5422090612174,-48.5422090611852,-0.0000559097641135289,715.058037500744,715.058037496593,0.00243632286187691,89.9998,89.9998,10134.8,0.02828507
12.10018,S,12.10018,0.6377203,0,0.2711787,0,0,37.12571,18.9218,0,65.22987,84.50576,3.124132,-48.5159914609215,-48.5159914608894,-0.000055845625787814,714.572877596979,714.572877592828,0.00243576440563151,89.9998,89.9998,10141.94,0.02830943
