Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
22.82043,S,22.82043,0.1723001,0,0.2903171,0,0,36.14097,1.333853,0,64.78146,84.50576,3.196806,-33.3067598436319,-33.3067598436297,-0.0000121839738061226,191.193035968309,191.193035958192,0.00196683612745396,89.9994,89.9994,12635.93,0.04791464
22.83043,S,22.83043,0.1720017,0,0.2903451,0,0,36.14097,1.329257,0,64.78146,84.50576,3.196806,-33.3026689780874,-33.3026689780852,-0.0000121623801750526,190.860009285988,190.860009275855,0.00196671450365493,89.9994,89.9994,12637.84,0.04793431
22.84043,S,22.84043,0.1717032,0,0.2903731,0,0,36.14097,1.324671,0,64.78146,84.50576,3.196806,-33.298579602659,-33.2985796026568,-0.0000121407945968005,190.52702349742,190.527023487271,0.00196659309571168,89.9994,89.9994,12639.75,0.04795397
22.85043,S,22.85043,0.1714048,0,0.2904011,0,0,36.14097,1.320093,0,64.78146,84.50576,3.196806,-33.2944996646329,-33.2944996646307,-0.0000121192201503848,190.194078508233,190.194078498067,0.00196647190351288,89.9994,89.9994,12641.65,0.04797364
22.86043,S,22.86043,0.1711064,0,0.2904291,0,0,36.14097,1.315523,0,64.78146,84.50576,3.196806,-33.2904286673038,-33.2904286673016,-0.000012097649730378,189.861174229018,189.861174218835,0.00196635092701828,89.9994,89.9994,12643.55,0.04799331
22.87043,S,22.87043,0.170808,0,0.2904572,0,0,36.14097,1.310963,0,64.78146,84.50576,3.196806,-33.2863685974931,-33.2863685974909,-0.0000120760876000367,189.528310550499,189.5283105403,0.00196623016614498,89.9994,89.9994,12645.44,0.04801297
22.88043,S,22.88043,0.1705097,0,0.2904852,0,0,36.14097,1.306411,0,64.78146,84.50576,3.196806,-33.2823115079147,-33.2823115079125,-0.0000120545299697995,189.195487442876,189.19548743266,0.00196610962084798,89.9994,89.9994,12647.33,0.04803263
22.89043,S,22.89043,0.1702114,0,0.2905133,0,0,36.14097,1.301867,0,64.78146,84.50576,3.196806,-33.2782678293817,-33.2782678293795,-0.0000120329841819414,188.862704772037,188.862704761804,0.00196598929100885,89.9994,89.9994,12649.22,0.04805229
22.90043,S,22.90043,0.1699131,0,0.2905414,0,0,36.14097,1.297331,0,64.78146,84.50576,3.196806,-33.2742291179025,-33.2742291179003,-0.000012011441473102,188.529962488311,188.529962478062,0.0019658691765968,89.9994,89.9994,12651.11,0.04807195
22.91043,S,22.91043,0.1696149,0,0.2905695,0,0,36.14097,1.292805,0,64.78146,84.50576,3.196806,-33.2701973602987,-33.2701973602965,-0.0000119899084750135,188.197260522162,188.197260511896,0.00196574927751473,89.9994,89.9994,12652.99,0.04809161
22.92043,S,22.92043,0.1693167,0,0.2905976,0,0,36.14097,1.288286,0,64.78146,84.50576,3.196806,-33.2661710664541,-33.2661710664519,-0.0000119683712136685,187.86459881895,187.864598808667,0.00196562959380527,89.9994,89.9994,12654.87,0.04811127
22.93043,S,22.93043,0.1690185,0,0.2906258,0,0,36.14097,1.283776,0,64.78146,84.50576,3.196806,-33.2621512297794,-33.2621512297773,-0.0000119468498211116,187.531977314104,187.531977303804,0.00196551012530973,89.9994,89.9994,12656.74,0.04813092
22.94043,S,22.94043,0.1687204,0,0.2906539,0,0,36.14097,1.279275,0,64.78146,84.50576,3.196806,-33.2581438107395,-33.2581438107374,-0.0000119253383761532,187.199395883447,187.19939587313,0.00196539087192863,89.9994,89.9994,12658.62,0.04815058
22.95043,S,22.95043,0.1684223,0,0.290682,0,0,36.14097,1.274783,0,64.78146,84.50576,3.196806,-33.2541408620479,-33.2541408620458,-0.0000119038322602654,186.866854482276,186.866854471942,0.00196527183360869,89.9994,89.9994,12660.49,0.04817023
22.96043,S,22.96043,0.1681242,0,0.2907102,0,0,36.14097,1.270297,0,64.78146,84.50576,3.196806,-33.2501483441695,-33.2501483441674,-0.0000118823197494929,186.534353006284,186.534352995932,0.00196515301041385,89.9994,89.9994,12662.35,0.04818988
22.97043,S,22.97043,0.1678261,0,0.2907385,0,0,36.14097,1.265823,0,64.78146,84.50576,3.196806,-33.2461597999341,-33.246159799932,-0.0000118608394499918,186.201891415733,186.201891405364,0.001965034402022,89.9994,89.9994,12664.21,0.04820953
22.98043,S,22.98043,0.1675281,0,0.2907667,0,0,36.14097,1.261355,0,64.78146,84.50576,3.196806,-33.2421811898065,-33.2421811898044,-0.0000118393497950112,185.869469611282,185.869469600896,0.0019649160085267,89.9994,89.9994,12666.07,0.04822918
22.99043,S,22.99043,0.1672301,0,0.2907949,0,0,36.14097,1.256896,0,64.78146,84.50576,3.196806,-33.2382095335541,-33.238209533552,-0.0000118178694955101,185.537087523393,185.53708751299,0.00196479782983439,89.9994,89.9994,12667.93,0.04824883
23.00043,S,23.00043,0.1669322,0,0.2908232,0,0,36.14097,1.252447,0,64.78146,84.50576,3.196806,-33.2342507916418,-33.2342507916397,-0.0000117964002094216,185.204745022923,185.204745012502,0.00196467986583493,89.9994,89.9994,12669.78,0.04826848
23.01043,S,23.01043,0.1666342,0,0.2908514,0,0,36.14097,1.248004,0,64.78146,84.50576,3.196806,-33.230290062908,-33.2302900629059,-0.000011774928199586,184.872442129738,184.8724421193,0.00196456211655557,89.99939,89.99939,12671.63,0.04828813
23.02043,S,23.02043,0.1663363,0,0.2908797,0,0,36.14097,1.243571,0,64.78146,84.50576,3.196806,-33.2263472155679,-33.2263472155658,-0.0000117534715848433,184.540178665027,184.540178654571,0.00196444458184235,89.99939,89.99939,12673.47,0.04830777
23.03043,S,23.03043,0.1660384,0,0.290908,0,0,36.14097,1.239147,0,64.78146,84.50576,3.196806,-33.2224023814064,-33.2224023814043,-0.0000117320195886284,184.207954648656,184.207954638183,0.00196432726164909,89.99939,89.99939,12675.31,0.04832741
23.04043,S,23.04043,0.1657406,0,0.2909363,0,0,36.14097,1.23473,0,64.78146,84.50576,3.196806,-33.2184714549956,-33.2184714549935,-0.0000117105718556701,183.875769941549,183.875769931058,0.00196421015593315,89.99939,89.99939,12677.15,0.04834706
23.05043,S,23.05043,0.1654427,0,0.2909647,0,0,36.14097,1.230322,0,64.78146,84.50576,3.196806,-33.2145415219956,-33.2145415219935,-0.0000116891314649869,183.543624533771,183.543624523262,0.00196409326462111,89.99939,89.99939,12678.99,0.0483667
23.06043,S,23.06043,0.165145,0,0.290993,0,0,36.14097,1.225924,0,64.78146,84.50576,3.196806,-33.2106269868623,-33.2106269868603,-0.0000116677100221104,183.211518271344,183.211518260817,0.0019639765875235,89.99939,89.99939,12680.82,0.04838634
23.07043,S,23.07043,0.1648472,0,0.2910214,0,0,36.14097,1.221532,0,64.78146,84.50576,3.196806,-33.2067119550238,-33.2067119550218,-0.0000116462798158733,182.879451159234,182.879451148689,0.00196386012472794,89.99939,89.99939,12682.65,0.04840598
23.08043,S,23.08043,0.1645495,0,0.2910497,0,0,36.14097,1.21715,0,64.78146,84.50576,3.196806,-33.2028118243469,-33.2028118243449,-0.0000116248618072868,182.547423048429,182.547423037867,0.00196374387611247,89.99938,89.99938,12684.47,0.04842561
23.09043,S,23.09043,0.1642518,0,0.2910782,0,0,36.14097,1.212776,0,64.78146,84.50576,3.196806,-33.1989102035537,-33.1989102035517,-0.0000116034513778229,182.215433953832,182.215433943252,0.00196362784160128,89.99938,89.99938,12686.3,0.04844525
23.10043,S,23.10043,0.1639541,0,0.2911066,0,0,36.14097,1.20841,0,64.78146,84.50576,3.196806,-33.1950314312083,-33.1950314312063,-0.0000115820400009687,181.883483646958,181.88348363636,0.00196351202120386,89.99938,89.99938,12688.12,0.04846489
23.11043,S,23.11043,0.1636565,0,0.291135,0,0,36.14097,1.204053,0,64.78146,84.50576,3.196806,-33.1911491819251,-33.1911491819231,-0.0000115606399927986,181.551572162577,181.55157215196,0.00196339641480652,89.99938,89.99938,12689.93,0.04848452
23.12043,S,23.12043,0.1633589,0,0.2911634,0,0,36.14097,1.199705,0,64.78146,84.50576,3.196806,-33.1872723964012,-33.1872723963992,-0.0000115392519454314,181.219699446049,181.219699435414,0.00196328102228964,89.99938,89.99938,12691.74,0.04850416
23.13043,S,23.13043,0.1630613,0,0.2911919,0,0,36.14097,1.195364,0,64.78146,84.50576,3.196806,-33.1834124988604,-33.1834124988584,-0.0000115178652007259,180.887865328495,180.887865317842,0.00196316584364021,89.99938,89.99938,12693.55,0.04852379
23.14043,S,23.14043,0.1627637,0,0.2912204,0,0,36.14097,1.191033,0,64.78146,84.50576,3.196806,-33.1795496210872,-33.1795496210852,-0.0000114964895878569,180.556069839718,180.556069829047,0.0019630508787469,89.99937,89.99937,12695.36,0.04854342
23.15043,S,23.15043,0.1624662,0,0.2912489,0,0,36.14097,1.186709,0,64.78146,84.50576,3.196806,-33.1757006510648,-33.1757006510628,-0.000011475109948579,180.224312840642,180.224312829952,0.00196293612764998,89.99937,89.99937,12697.16,0.04856305
23.16043,S,23.16043,0.1621687,0,0.2912774,0,0,36.14097,1.182394,0,64.78146,84.50576,3.196806,-33.1718591316232,-33.1718591316212,-0.0000114537480728698,179.892594256758,179.89259424605,0.00196282159017181,89.99937,89.99937,12698.96,0.04858268
23.17043,S,23.17043,0.1618713,0,0.2913059,0,0,36.14097,1.178087,0,64.78146,84.50576,3.196806,-33.1680186055923,-33.1680186055903,-0.0000114323903419934,179.560914078135,179.560914067408,0.00196270726627094,89.99937,89.99937,12700.75,0.04860231
23.18044,S,23.18044,0.1615738,0,0.2913344,0,0,36.14097,1.173788,0,64.78146,84.50576,3.196806,-33.1641885103745,-33.1641885103725,-0.0000114110313084552,179.229272200462,179.229272189717,0.00196259315596041,89.99937,89.99937,12702.55,0.04862193
23.19044,S,23.19044,0.1612764,0,0.291363,0,0,36.14097,1.169498,0,64.78146,84.50576,3.196806,-33.1603728196128,-33.1603728196108,-0.000011389681985668,178.897668479697,178.897668468933,0.0019624792591431,89.99937,89.99937,12704.33,0.04864156
23.20044,S,23.20044,0.160979,0,0.2913916,0,0,36.14097,1.165217,0,64.78146,84.50576,3.196806,-33.1565601090834,-33.1565601090815,-0.0000113683400051559,178.566102886036,178.566102875253,0.00196236557574559,89.99937,89.99937,12706.12,0.04866118
23.21044,S,23.21044,0.1606817,0,0.2914201,0,0,36.14097,1.160944,0,64.78146,84.50576,3.196806,-33.1527483919648,-33.1527483919629,-0.000011347009867023,178.234575409546,178.234575398744,0.00196225210564946,89.99937,89.99937,12707.9,0.0486808
23.22044,S,23.22044,0.1603844,0,0.2914487,0,0,36.14097,1.156678,0,64.78146,84.50576,3.196806,-33.148950582597,-33.1489505825951,-0.0000113256799657377,177.903085911147,177.903085900327,0.00196213884885233,89.99937,89.99937,12709.68,0.04870043
23.23044,S,23.23044,0.1600871,0,0.2914773,0,0,36.14097,1.152422,0,64.78146,84.50576,3.196806,-33.1451602238099,-33.145160223808,-0.0000113043550382516,177.571634316336,177.571634305497,0.00196202580530447,89.99937,89.99937,12711.46,0.04872005
23.24044,S,23.24044,0.1597898,0,0.291506,0,0,36.14097,1.148174,0,64.78146,84.50576,3.196806,-33.1413807925413,-33.1413807925394,-0.0000112830417162971,177.240220515837,177.240220504979,0.00196191297488983,89.99937,89.99937,12713.23,0.04873967
23.25044,S,23.25044,0.1594926,0,0.2915346,0,0,36.14097,1.143934,0,64.78146,84.50576,3.196806,-33.1375998711565,-33.1375998711546,-0.0000112617296970044,176.908844524552,176.908844513674,0.00196180035759538,89.99937,89.99937,12715,0.04875929
23.26044,S,23.26044,0.1591954,0,0.2915632,0,0,36.14097,1.139703,0,64.78146,84.50576,3.196806,-33.1338333542279,-33.133833354226,-0.0000112404247831391,176.577506198435,176.577506187538,0.00196168795335006,89.99936,89.99936,12716.77,0.0487789
23.27044,S,23.27044,0.1588982,0,0.2915919,0,0,36.14097,1.135479,0,64.78146,84.50576,3.196806,-33.1300708109423,-33.1300708109404,-0.0000112191286326345,176.24620549775,176.246205486834,0.00196157576206624,89.99936,89.99936,12718.53,0.04879852
23.28044,S,23.28044,0.158601,0,0.2916206,0,0,36.14097,1.131265,0,64.78146,84.50576,3.196806,-33.1263196918807,-33.1263196918788,-0.000011197839824405,175.914942308255,175.91494229732,0.0019614637836705,89.99936,89.99936,12720.29,0.04881813
23.29044,S,23.29044,0.1583039,0,0.2916493,0,0,36.14097,1.127058,0,64.78146,84.50576,3.196806,-33.1225715530513,-33.1225715530494,-0.0000111765501872089,175.583716600148,175.583716589193,0.00196135201817113,89.99936,89.99936,12722.04,0.04883775
23.30044,S,23.30044,0.1580068,0,0.291678,0,0,36.14097,1.12286,0,64.78146,84.50576,3.196806,-33.1188338450349,-33.118833845033,-0.0000111552697870686,175.252528269119,175.252528258145,0.00196124046547575,89.99936,89.99936,12723.8,0.04885736
23.31044,S,23.31044,0.1577097,0,0.2917067,0,0,36.14097,1.118671,0,64.78146,84.50576,3.196806,-33.1151016007778,-33.1151016007759,-0.0000111340013477313,174.921377260533,174.921377249539,0.00196112912546476,89.99936,89.99936,12725.54,0.04887697
23.32044,S,23.32044,0.1574127,0,0.2917355,0,0,36.14097,1.114489,0,64.78146,84.50576,3.196806,-33.111372336753,-33.1113723367511,-0.0000111127301846468,174.590263544585,174.590263533572,0.0019610179981654,89.99935,89.99935,12727.29,0.04889658
23.33044,S,23.33044,0.1571157,0,0.2917642,0,0,36.14097,1.110316,0,64.78146,84.50576,3.196806,-33.1076594640059,-33.107659464004,-0.0000110914701533987,174.259186957365,174.259186946332,0.00196090708346634,89.99935,89.99935,12729.03,0.04891619
23.34044,S,23.34044,0.1568187,0,0.291793,0,0,36.14097,1.106152,0,64.78146,84.50576,3.196806,-33.1039515583126,-33.1039515583107,-0.0000110702219645298,173.928147449201,173.928147438148,0.00196079638124917,89.99935,89.99935,12730.77,0.0489358
23.35044,S,23.35044,0.1565218,0,0.2918217,0,0,36.14097,1.101995,0,64.78146,84.50576,3.196806,-33.1002511032,-33.1002511031982,-0.000011048968565014,173.597144945586,173.597144934514,0.00196068589156599,89.99935,89.99935,12732.51,0.04895541
23.36044,S,23.36044,0.1562248,0,0.2918506,0,0,36.14097,1.097847,0,64.78146,84.50576,3.196806,-33.096552634909,-33.0965526349072,-0.0000110277296132009,173.266179426655,173.266179415563,0.00196057561427232,89.99935,89.99935,12734.24,0.04897502
23.37044,S,23.37044,0.1559279,0,0.2918794,0,0,36.14097,1.093707,0,64.78146,84.50576,3.196806,-33.0928641007257,-33.0928641007239,-0.0000110064903061164,172.935250793065,172.935250781953,0.00196046554937172,89.99935,89.99935,12735.97,0.04899462
23.38044,S,23.38044,0.1556311,0,0.2919082,0,0,36.14097,1.089575,0,64.78146,84.50576,3.196806,-33.0891894742932,-33.0891894742914,-0.0000109852513543033,172.604358905738,172.604358894606,0.00196035569686063,89.99934,89.99934,12737.7,0.04901423
23.39044,S,23.39044,0.1553342,0,0.291937,0,0,36.14097,1.085451,0,64.78146,84.50576,3.196806,-33.0855222984414,-33.0855222984396,-0.0000109640279160069,172.27350369017,172.273503679017,0.00196024605658392,89.99934,89.99934,12739.42,0.04903383
23.40044,S,23.40044,0.1550374,0,0.2919658,0,0,36.14097,1.081337,0,64.78146,84.50576,3.196806,-33.0818486654196,-33.0818486654178,-0.0000109428202280749,171.94268521093,171.942685199757,0.00196013662838408,89.99934,89.99934,12741.14,0.04905343
23.41044,S,23.41044,0.1547406,0,0.2919947,0,0,36.14097,1.07723,0,64.78146,84.50576,3.196806,-33.0781909269701,-33.0781909269683,-0.0000109215998687971,171.611903309074,171.611903297881,0.00196002741238783,89.99934,89.99934,12742.85,0.04907303
23.42044,S,23.42044,0.1544439,0,0.2920236,0,0,36.14097,1.073131,0,64.78146,84.50576,3.196806,-33.0745421292176,-33.0745421292158,-0.0000109003900492368,171.281157895195,171.281157883982,0.00195991840848977,89.99934,89.99934,12744.57,0.04909263
23.43044,S,23.43044,0.1541471,0,0.2920524,0,0,36.14097,1.069041,0,64.78146,84.50576,3.196806,-33.0708992919296,-33.0708992919278,-0.0000108791902956988,170.950448909689,170.950448898455,0.00195980961658924,89.99934,89.99934,12746.28,0.04911223
23.44044,S,23.44044,0.1538504,0,0.2920814,0,0,36.14097,1.064959,0,64.78146,84.50576,3.196806,-33.0672614216955,-33.0672614216937,-0.0000108579900684656,170.619776302883,170.619776291629,0.00195970103669098,89.99934,89.99934,12747.98,0.04913183
23.45044,S,23.45044,0.1535538,0,0.2921103,0,0,36.14097,1.060886,0,64.78146,84.50576,3.196806,-33.0636354723907,-33.0636354723889,-0.0000108368099732771,170.28913995557,170.289139944295,0.00195959266859367,89.99934,89.99934,12749.69,0.04915142
23.46044,S,23.46044,0.1532571,0,0.2921392,0,0,36.14097,1.056819,0,64.78146,84.50576,3.196806,-33.0600105164966,-33.0600105164948,-0.0000108156103381629,169.958539857816,169.95853984652,0.00195948451249271,89.99934,89.99934,12751.39,0.04917102
23.47044,S,23.47044,0.1529605,0,0.2921681,0,0,36.14097,1.052762,0,64.78146,84.50576,3.196806,-33.056400461764,-33.0564004617622,-0.0000107944315456361,169.627975860607,169.627975849291,0.00195937656817967,89.99934,89.99934,12753.08,0.04919061
23.48044,S,23.48044,0.1526639,0,0.292197,0,0,36.14097,1.048714,0,64.78146,84.50576,3.196806,-33.0527983543174,-33.0527983543157,-0.0000107732619901651,169.297447884473,169.297447873136,0.00195926883556218,89.99934,89.99934,12754.78,0.04921021
23.49044,S,23.49044,0.1523673,0,0.292226,0,0,36.14097,1.044672,0,64.78146,84.50576,3.196806,-33.0491957501656,-33.0491957501639,-0.0000107520899477944,168.966955934379,168.966955923021,0.00195916131466511,89.99934,89.99934,12756.46,0.0492298
23.50044,S,23.50044,0.1520708,0,0.292255,0,0,36.14097,1.04064,0,64.78146,84.50576,3.196806,-33.0456060603538,-33.0456060603521,-0.0000107309301030743,168.636499881183,168.636499869804,0.00195905400536648,89.99934,89.99934,12758.15,0.04924939
23.51044,S,23.51044,0.1517743,0,0.292284,0,0,36.14097,1.036616,0,64.78146,84.50576,3.196806,-33.0420208408904,-33.0420208408887,-0.0000107097787848672,168.306079680181,168.306079668781,0.00195894690758102,89.99934,89.99934,12759.83,0.04926898
23.52044,S,23.52044,0.1514778,0,0.2923129,0,0,36.14097,1.0326,0,64.78146,84.50576,3.196806,-33.0384425753024,-33.0384425753007,-0.0000106886299535597,167.975695261834,167.975695250413,0.00195884002128387,89.99934,89.99934,12761.51,0.04928857
23.53044,S,23.53044,0.1511813,0,0.2923419,0,0,36.14097,1.028592,0,64.78146,84.50576,3.196806,-33.0348816944028,-33.0348816944011,-0.0000106674800564381,167.645346452296,167.645346440853,0.00195873334648569,89.99934,89.99934,12763.19,0.04930816
23.54044,S,23.54044,0.1508849,0,0.2923709,0,0,36.14097,1.024592,0,64.78146,84.50576,3.196806,-33.0313133629225,-33.0313133629208,-0.0000106463403437627,167.315033326071,167.315033314607,0.00195862688308463,89.99933,89.99933,12764.86,0.04932775
23.55044,S,23.55044,0.1505885,0,0.2924,0,0,36.14097,1.020601,0,64.78146,84.50576,3.196806,-33.0277599326037,-33.027759932602,-0.0000106252015784775,166.984755734148,166.984755722663,0.00195852063107122,89.99933,89.99933,12766.53,0.04934733
23.56044,S,23.56044,0.1502921,0,0.292429,0,0,36.14097,1.016617,0,64.78146,84.50576,3.196806,-33.024210475928,-33.0242104759263,-0.0000106040699186199,166.654513636792,166.654513625285,0.0019584145903744,89.99933,89.99933,12768.2,0.04936692
23.57044,S,23.57044,0.1499957,0,0.2924581,0,0,36.14097,1.012642,0,64.78146,84.50576,3.196806,-33.0206719467708,-33.0206719467691,-0.0000105829501011415,166.324306924727,166.324306913198,0.00195830876087575,89.99933,89.99933,12769.86,0.0493865
23.58044,S,23.58044,0.1496994,0,0.2924871,0,0,36.14097,1.008676,0,64.78146,84.50576,3.196806,-33.0171393780781,-33.0171393780764,-0.0000105618300468155,165.994135538347,165.994135526797,0.00195820314257764,89.99933,89.99933,12771.52,0.04940609
23.59044,S,23.59044,0.1494031,0,0.2925162,0,0,36.14097,1.004716,0,64.78146,84.50576,3.196806,-33.0136097896178,-33.0136097896161,-0.0000105407098740657,165.663999447852,165.66399943628,0.00195809773548126,89.99932,89.99932,12773.18,0.04942567
23.60044,S,23.60044,0.1491068,0,0.2925453,0,0,36.14097,1.000766,0,64.78146,84.50576,3.196806,-33.0100921220867,-33.010092122085,-0.0000105196018989664,165.333898534031,165.333898522437,0.00195799253946462,89.99932,89.99932,12774.83,0.04944525
23.61045,S,23.61045,0.1488106,0,0.2925743,0,0,36.14097,0.996824,0,64.78146,84.50576,3.196806,-33.0065794216094,-33.0065794216077,-0.0000104985100295029,165.003832747214,165.003832735598,0.00195788755436667,89.99932,89.99932,12776.48,0.04946483
23.62045,S,23.62045,0.1485144,0,0.2926034,0,0,36.14097,0.9928896,0,64.78146,84.50576,3.196806,-33.0030746684183,-33.0030746684166,-0.0000104774097519501,164.673802007929,164.673801996291,0.00195778278027149,89.99932,89.99932,12778.13,0.04948441
23.63045,S,23.63045,0.1482182,0,0.2926326,0,0,36.14097,0.9889632,0,64.78146,84.50576,3.196806,-32.999581339451,-32.9995813394493,-0.000010456309711245,164.343806201932,164.343806190272,0.00195767821717672,89.99932,89.99932,12779.77,0.04950398
23.64045,S,23.64045,0.147922,0,0.2926617,0,0,36.14097,0.985046,0,64.78146,84.50576,3.196806,-32.9960904940105,-32.9960904940089,-0.0000104352286183465,164.013845304389,164.013845292707,0.00195757386489287,89.99932,89.99932,12781.41,0.04952356
23.65045,S,23.65045,0.1476259,0,0.2926908,0,0,36.14097,0.9811355,0,64.78146,84.50576,3.196806,-32.9926120662048,-32.9926120662031,-0.0000104141400647491,163.683919191124,163.683919179419,0.00195746972349455,89.99931,89.99931,12783.05,0.04954313
23.66045,S,23.66045,0.1473297,0,0.2927199,0,0,36.14097,0.9772343,0,64.78146,84.50576,3.196806,-32.9891381087474,-32.9891381087458,-0.000010393059919241,163.354027817432,163.354027805705,0.00195736579289768,89.99931,89.99931,12784.68,0.04956271
23.67045,S,23.67045,0.1470337,0,0.2927491,0,0,36.14097,0.973341,0,64.78146,84.50576,3.196806,-32.9856681249332,-32.9856681249316,-0.0000103719917345359,163.024171143578,163.024171131829,0.00195726207298265,89.99931,89.99931,12786.31,0.04958228
23.68045,S,23.68045,0.1467376,0,0.2927782,0,0,36.14097,0.9694557,0,64.78146,84.50576,3.196806,-32.9822080752266,-32.982208075225,-0.0000103509252077638,162.694349070221,162.694349058449,0.00195715856373289,89.99931,89.99931,12787.94,0.04960185
23.69045,S,23.69045,0.1464416,0,0.2928074,0,0,36.14097,0.9655784,0,64.78146,84.50576,3.196806,-32.9787594497439,-32.9787594497423,-0.0000103298598652297,162.364561483118,162.364561471323,0.00195705526513655,89.99931,89.99931,12789.57,0.04962143
23.70045,S,23.70045,0.1461456,0,0.2928366,0,0,36.14097,0.9617099,0,64.78146,84.50576,3.196806,-32.9753123143774,-32.9753123143758,-0.0000103088095625171,162.034808367367,162.03480835555,0.00195695217704323,89.99931,89.99931,12791.19,0.04964099
23.71045,S,23.71045,0.1458496,0,0.2928658,0,0,36.14097,0.9578486,0,64.78146,84.50576,3.196806,-32.9718721328862,-32.9718721328846,-0.0000102877516806819,161.705089653431,161.705089641591,0.00195684929952872,89.99931,89.99931,12792.8,0.04966056
23.72045,S,23.72045,0.1455536,0,0.2928949,0,0,36.14097,0.9539963,0,64.78146,84.50576,3.196806,-32.9684408920919,-32.9684408920903,-0.0000102667114439916,161.375405251902,161.375405240039,0.00195674663241658,89.99931,89.99931,12794.42,0.04968013
23.73045,S,23.73045,0.1452577,0,0.2929241,0,0,36.14097,0.9501519,0,64.78146,84.50576,3.196806,-32.9650185919946,-32.965018591993,-0.0000102456716809965,161.045755073373,161.045755061487,0.00195664417570206,89.99931,89.99931,12796.03,0.0496997
23.74045,S,23.74045,0.1449618,0,0.2929533,0,0,36.14097,0.9463155,0,64.78146,84.50576,3.196806,-32.9616032457726,-32.961603245771,-0.0000102246320364252,160.716139048306,160.716139036397,0.00195654192938398,89.99931,89.99931,12797.63,0.04971926
23.75045,S,23.75045,0.1446659,0,0.2929825,0,0,36.14097,0.9424871,0,64.78146,84.50576,3.196806,-32.9581918731937,-32.9581918731921,-0.0000102036000894004,160.386557136965,160.386557125032,0.00195643989338537,89.9993,89.9993,12799.24,0.04973883
23.76045,S,23.76045,0.14437,0,0.2930118,0,0,36.14097,0.9386666,0,64.78146,84.50576,3.196806,-32.9547879511956,-32.954787951194,-0.0000101825715766656,160.057009264842,160.057009252886,0.00195633806767188,89.9993,89.9993,12800.84,0.04975839
23.77045,S,23.77045,0.1440742,0,0.293041,0,0,36.14097,0.9348543,0,64.78146,84.50576,3.196806,-32.9513909830728,-32.9513909830712,-0.0000101615479193062,159.727495362399,159.72749535042,0.00195623645219496,89.9993,89.9993,12802.44,0.04977795
23.78045,S,23.78045,0.1437784,0,0.2930702,0,0,36.14097,0.9310507,0,64.78146,84.50576,3.196806,-32.9480079227008,-32.9480079226992,-0.0000101405350385119,159.39801529056,159.398015278557,0.00195613504684684,89.9993,89.9993,12804.03,0.04979752
23.79045,S,23.79045,0.1434826,0,0.2930995,0,0,36.14097,0.9272543,0,64.78146,84.50576,3.196806,-32.9446203919804,-32.9446203919788,-0.000010119516828647,159.068569094027,159.068569082001,0.00195603385168082,89.99929,89.99929,12805.62,0.04981708
23.80045,S,23.80045,0.1431869,0,0.2931287,0,0,36.14097,0.9234667,0,64.78146,84.50576,3.196806,-32.9412507426538,-32.9412507426522,-0.0000100985098690422,158.739156593987,158.739156581937,0.00195593286658439,89.99929,89.99929,12807.21,0.04983664
23.81045,S,23.81045,0.1428911,0,0.293158,0,0,36.14097,0.919687,0,64.78146,84.50576,3.196806,-32.9378870537917,-32.9378870537902,-0.0000100775098964413,158.409777730835,158.409777718761,0.00195583209148768,89.99929,89.99929,12808.79,0.0498562
23.82045,S,23.82045,0.1425954,0,0.2931872,0,0,36.14097,0.9159153,0,64.78146,84.50576,3.196806,-32.9345278352781,-32.9345278352766,-0.0000100565119370447,158.080432459868,158.08043244777,0.00195573152637056,89.99929,89.99929,12810.37,0.04987575
23.83045,S,23.83045,0.1422998,0,0.2932165,0,0,36.14097,0.9121523,0,64.78146,84.50576,3.196806,-32.931179544283,-32.9311795442815,-0.0000100355202541092,157.75112067181,157.751120659688,0.00195563117117026,89.99929,89.99929,12811.95,0.04989531
23.84045,S,23.84045,0.1420041,0,0.2932458,0,0,36.14097,0.9083966,0,64.78146,84.50576,3.196806,-32.9278317499933,-32.9278317499918,-0.0000100145296369878,157.421842361694,157.421842349548,0.00195553102587613,89.99928,89.99928,12813.52,0.04991487
23.85045,S,23.85045,0.1417085,0,0.2932751,0,0,36.14097,0.9046489,0,64.78146,84.50576,3.196806,-32.9244993535705,-32.924499353569,-0.00000999354446736077,157.092597375542,157.092597363372,0.00195543109043369,89.99928,89.99928,12815.09,0.04993442
23.86045,S,23.86045,0.1414129,0,0.2933044,0,0,36.14097,0.9009097,0,64.78146,84.50576,3.196806,-32.9211619900938,-32.9211619900923,-0.00000997256853478955,156.763385763025,156.76338575083,0.00195533136475057,89.99928,89.99928,12816.66,0.04995397
23.87045,S,23.87045,0.1411173,0,0.2933336,0,0,36.14097,0.8971787,0,64.78146,84.50576,3.196806,-32.9178400244841,-32.9178400244826,-0.00000995159473384658,156.434207370162,156.434207357943,0.00195523184880546,89.99928,89.99928,12818.23,0.04997353
